order_id,product_name,product_category,quantity,unit_price,total_price
2209,Lamp,Home & Garden,1,270.47,270.47
2210,Perfume,Beauty,2,40.49,80.98
2210,Skincare Set,Beauty,2,11.54,23.08
2211,Coffee Maker,Home & Garden,1,211.58,211.58
2211,Jeans,Clothing,1,141.14,141.14
2212,Skincare Set,Beauty,1,91.67,91.67
2212,Dress,Clothing,1,64.7,64.7
2212,Jeans,Clothing,1,116.95,116.95
2213,Lamp,Home & Garden,1,211.04,211.04
2213,MacBook Pro,Electronics,1,929.64,929.64
2214,Makeup Kit,Beauty,2,86.47,172.94
2214,iPhone 15,Electronics,2,790.02,1580.04
2215,Jacket,Clothing,1,56.3,56.3
2215,Running Shoes,Sports,1,280.28,280.28
2215,Dumbbells,Sports,1,287.06,287.06
2216,Perfume,Beauty,2,68.54,137.08
2217,Fiction Novel,Books,2,13.82,27.64
2217,Dumbbells,Sports,2,218.9,437.8
2217,Dumbbells,Sports,1,52.38,52.38
2218,T-Shirt,Clothing,2,35.41,70.82
2218,Jacket,Clothing,1,80.43,80.43
2218,MacBook Pro,Electronics,1,372.76,372.76
2219,Perfume,Beauty,1,90.31,90.31
2220,T-Shirt,Clothing,1,59.8,59.8
2220,Yoga Mat,Sports,2,357.35,714.7
2221,MacBook Pro,Electronics,1,641.36,641.36
2221,iPhone 15,Electronics,2,353.88,707.76
2221,Dress,Clothing,1,85.24,85.24
2222,Yoga Mat,Sports,1,215.7,215.7
2223,Makeup Kit,Beauty,2,73.74,147.48
2224,Dress,Clothing,1,117.87,117.87
2224,Perfume,Beauty,2,55.82,111.64
2224,T-Shirt,Clothing,1,112.92,112.92
2225,Fiction Novel,Books,1,16.2,16.2
2225,Business Book,Books,2,33.85,67.7
2226,Running Shoes,Sports,2,353.23,706.46
2226,T-Shirt,Clothing,2,192.11,384.22
2227,Cookbook,Books,2,24.82,49.64
2227,Running Shoes,Sports,1,63.32,63.32
2228,Plant Pot,Home & Garden,2,136.88,273.76
2228,T-Shirt,Clothing,2,179.85,359.7
2229,Yoga Mat,Sports,1,86.57,86.57
2229,Fiction Novel,Books,2,41.56,83.12
2230,Running Shoes,Sports,2,325.95,651.9
2231,MacBook Pro,Electronics,1,224.43,224.43
2231,Skincare Set,Beauty,1,89.16,89.16
2232,Dumbbells,Sports,2,250.97,501.94
2233,Fiction Novel,Books,2,27.1,54.2
2233,Coffee Maker,Home & Garden,1,22.18,22.18
2234,iPhone 15,Electronics,2,861.29,1722.58
2235,Coffee Maker,Home & Garden,2,170.7,341.4
2235,Makeup Kit,Beauty,2,74.69,149.38
2235,Jacket,Clothing,2,28.56,57.12
2236,AirPods,Electronics,2,771.53,1543.06
2237,AirPods,Electronics,1,514.5,514.5
2238,Perfume,Beauty,1,88.15,88.15
2239,Dumbbells,Sports,1,113.96,113.96
2239,Makeup Kit,Beauty,2,30.39,60.78
2240,Skincare Set,Beauty,1,95.61,95.61
2240,Skincare Set,Beauty,2,18.42,36.84
2240,Business Book,Books,1,33.41,33.41
2241,Dumbbells,Sports,2,310.57,621.14
2242,Coffee Maker,Home & Garden,1,22.1,22.1
2242,Yoga Mat,Sports,1,94.87,94.87
2242,Dress,Clothing,2,32.88,65.76
2243,Cookbook,Books,1,17.23,17.23
2243,Cookbook,Books,1,49.05,49.05
2244,Dumbbells,Sports,2,321.19,642.38
2244,Yoga Mat,Sports,1,53.62,53.62
2245,Lamp,Home & Garden,2,159.07,318.14
2245,Lamp,Home & Garden,1,195.5,195.5
2245,Makeup Kit,Beauty,1,21.84,21.84
2246,Yoga Mat,Sports,1,310.33,310.33
2246,Dress,Clothing,2,129.63,259.26
2247,Lamp,Home & Garden,2,53.23,106.46
2247,AirPods,Electronics,1,722.11,722.11
2248,Skincare Set,Beauty,1,42.46,42.46
2249,Plant Pot,Home & Garden,1,16.69,16.69
2249,Cookbook,Books,2,32.11,64.22
2250,Skincare Set,Beauty,1,50.73,50.73
2251,Jacket,Clothing,2,177.57,355.14
2251,Dumbbells,Sports,1,264.11,264.11
2251,AirPods,Electronics,2,818.37,1636.74
2252,Business Book,Books,1,32.28,32.28
2252,iPad,Electronics,1,240.06,240.06
2252,Cookbook,Books,1,25.34,25.34
2253,Lamp,Home & Garden,2,155.58,311.16
2254,Makeup Kit,Beauty,1,43.47,43.47
2255,Yoga Mat,Sports,1,174.32,174.32
2255,Yoga Mat,Sports,2,183.06,366.12
2255,Plant Pot,Home & Garden,2,268.55,537.1
2256,Dress,Clothing,1,187.89,187.89
2257,Makeup Kit,Beauty,2,89.73,179.46
2257,Running Shoes,Sports,2,159.88,319.76
2258,Skincare Set,Beauty,2,73.34,146.68
2258,AirPods,Electronics,1,692.9,692.9
2259,Dress,Clothing,2,45.95,91.9
2259,iPad,Electronics,2,525.43,1050.86
2260,Perfume,Beauty,2,61.63,123.26
2261,Dumbbells,Sports,1,271.34,271.34
2262,Plant Pot,Home & Garden,2,43.17,86.34
2262,Running Shoes,Sports,2,219.58,439.16
2262,Cookbook,Books,1,31.05,31.05
2263,Plant Pot,Home & Garden,2,257.9,515.8
2264,Makeup Kit,Beauty,1,89.55,89.55
2264,Yoga Mat,Sports,2,399.75,799.5
2264,iPhone 15,Electronics,1,897.34,897.34
2265,Dumbbells,Sports,1,265.98,265.98
2265,Dumbbells,Sports,1,197.18,197.18
2266,Business Book,Books,1,22.74,22.74
2266,Yoga Mat,Sports,2,245.1,490.2
2266,Fiction Novel,Books,2,36.25,72.5
2267,Jacket,Clothing,1,150.15,150.15
2268,Dumbbells,Sports,2,132.68,265.36
2268,Coffee Maker,Home & Garden,1,163.78,163.78
2268,Coffee Maker,Home & Garden,2,269.99,539.98
2269,Fiction Novel,Books,2,41.0,82.0
2270,Perfume,Beauty,1,65.65,65.65
2270,Dumbbells,Sports,1,183.74,183.74
2271,Fiction Novel,Books,1,39.57,39.57
2272,Makeup Kit,Beauty,1,39.7,39.7
2272,Coffee Maker,Home & Garden,1,89.96,89.96
2272,Yoga Mat,Sports,2,112.62,225.24
2273,Jeans,Clothing,1,174.02,174.02
2273,Lamp,Home & Garden,1,58.56,58.56
2274,Jacket,Clothing,2,84.34,168.68
2274,Running Shoes,Sports,1,80.17,80.17
2274,Jeans,Clothing,1,41.61,41.61
2275,Cookbook,Books,1,18.03,18.03
2276,Running Shoes,Sports,1,384.26,384.26
2277,Cookbook,Books,2,25.79,51.58
2277,Business Book,Books,2,23.14,46.28
2278,Lamp,Home & Garden,2,183.95,367.9
2279,Lamp,Home & Garden,2,38.55,77.1
2280,Jacket,Clothing,1,189.5,189.5
2280,MacBook Pro,Electronics,2,299.8,599.6
2281,Coffee Maker,Home & Garden,1,231.93,231.93
2282,Dumbbells,Sports,1,207.08,207.08
2283,iPad,Electronics,1,784.17,784.17
2283,MacBook Pro,Electronics,2,831.2,1662.4
2283,Jacket,Clothing,2,160.84,321.68
2284,Plant Pot,Home & Garden,2,95.86,191.72
2285,Business Book,Books,2,26.1,52.2
2285,T-Shirt,Clothing,2,149.95,299.9
2285,Yoga Mat,Sports,2,219.25,438.5
2286,Business Book,Books,2,30.62,61.24
2286,Jacket,Clothing,2,92.92,185.84
2286,Dumbbells,Sports,2,37.16,74.32
2287,Perfume,Beauty,2,34.78,69.56
2287,Skincare Set,Beauty,2,57.34,114.68
2287,Yoga Mat,Sports,1,167.91,167.91
2288,iPad,Electronics,2,987.89,1975.78
2288,Cookbook,Books,2,13.75,27.5
2288,Coffee Maker,Home & Garden,1,89.6,89.6
2289,Running Shoes,Sports,1,213.04,213.04
2289,Coffee Maker,Home & Garden,1,277.1,277.1
2289,Plant Pot,Home & Garden,2,165.76,331.52
2290,Jacket,Clothing,2,163.95,327.9
2290,Business Book,Books,1,38.01,38.01
2291,Skincare Set,Beauty,2,42.92,85.84
2292,T-Shirt,Clothing,2,89.84,179.68
2292,MacBook Pro,Electronics,1,90.44,90.44
2293,Cookbook,Books,1,29.72,29.72
2293,Coffee Maker,Home & Garden,2,228.28,456.56
2293,Jacket,Clothing,1,87.0,87.0
2294,Perfume,Beauty,2,62.4,124.8
2294,AirPods,Electronics,2,843.95,1687.9
2295,Jeans,Clothing,2,49.59,99.18
2296,Coffee Maker,Home & Garden,2,197.46,394.92
2297,Cookbook,Books,2,29.62,59.24
2297,Fiction Novel,Books,1,49.17,49.17
2298,iPad,Electronics,2,121.82,243.64
2298,Running Shoes,Sports,1,271.78,271.78
2299,iPhone 15,Electronics,2,190.66,381.32
2299,Lamp,Home & Garden,1,62.65,62.65
2299,AirPods,Electronics,1,795.02,795.02
2300,AirPods,Electronics,2,417.52,835.04
2301,Coffee Maker,Home & Garden,2,236.55,473.1
2301,Perfume,Beauty,2,58.77,117.54
2301,Perfume,Beauty,2,85.86,171.72
2302,Fiction Novel,Books,1,47.11,47.11
2302,Jacket,Clothing,2,195.64,391.28
2303,Fiction Novel,Books,1,35.52,35.52
2303,Fiction Novel,Books,1,41.7,41.7
2303,Plant Pot,Home & Garden,2,88.36,176.72
2304,Business Book,Books,1,10.17,10.17
2304,Running Shoes,Sports,1,160.2,160.2
2305,Yoga Mat,Sports,2,238.18,476.36
2305,Business Book,Books,1,22.58,22.58
2306,Coffee Maker,Home & Garden,2,227.29,454.58
2306,iPad,Electronics,2,902.58,1805.16
2307,Running Shoes,Sports,1,342.9,342.9
2307,Fiction Novel,Books,1,27.1,27.1
2307,Jacket,Clothing,2,38.55,77.1
2308,Business Book,Books,2,32.52,65.04
2308,Jacket,Clothing,2,111.24,222.48
2309,Dumbbells,Sports,2,126.48,252.96
2309,Plant Pot,Home & Garden,1,143.3,143.3
2310,T-Shirt,Clothing,2,81.66,163.32
2310,Dumbbells,Sports,2,78.17,156.34
2310,Jacket,Clothing,1,117.16,117.16
2311,Coffee Maker,Home & Garden,2,58.66,117.32
2311,iPad,Electronics,2,237.86,475.72
2311,Running Shoes,Sports,1,276.18,276.18
2312,Lamp,Home & Garden,2,48.2,96.4
2312,Cookbook,Books,1,48.4,48.4
2312,Jeans,Clothing,2,66.96,133.92
2313,iPhone 15,Electronics,2,427.46,854.92
2313,MacBook Pro,Electronics,2,511.6,1023.2
2313,Coffee Maker,Home & Garden,2,103.92,207.84
2314,T-Shirt,Clothing,2,122.3,244.6
2314,Cookbook,Books,2,45.95,91.9
2314,iPhone 15,Electronics,2,723.57,1447.14
2315,Plant Pot,Home & Garden,1,151.13,151.13
2315,Plant Pot,Home & Garden,1,126.8,126.8
2315,Business Book,Books,1,48.05,48.05
2316,Dumbbells,Sports,2,358.48,716.96
2317,Coffee Maker,Home & Garden,1,32.09,32.09
2317,Plant Pot,Home & Garden,2,25.58,51.16
2317,Fiction Novel,Books,1,23.88,23.88
2318,Jeans,Clothing,2,174.55,349.1
2318,Fiction Novel,Books,1,33.56,33.56
2319,Business Book,Books,1,30.7,30.7
2320,Yoga Mat,Sports,1,32.25,32.25
2320,Coffee Maker,Home & Garden,2,19.85,39.7
2321,Makeup Kit,Beauty,2,34.74,69.48
2321,Makeup Kit,Beauty,2,61.52,123.04
2322,Dress,Clothing,1,69.73,69.73
2323,Running Shoes,Sports,1,135.33,135.33
2323,MacBook Pro,Electronics,1,809.75,809.75
2324,Perfume,Beauty,2,18.98,37.96
2324,Fiction Novel,Books,2,42.04,84.08
2324,MacBook Pro,Electronics,1,909.39,909.39
2325,Running Shoes,Sports,2,67.84,135.68
2325,Plant Pot,Home & Garden,2,63.24,126.48
2326,Fiction Novel,Books,2,24.6,49.2
2326,Makeup Kit,Beauty,2,31.86,63.72
2327,Jacket,Clothing,1,90.27,90.27
2327,Cookbook,Books,1,14.23,14.23
2328,Yoga Mat,Sports,1,97.72,97.72
2328,Plant Pot,Home & Garden,2,276.8,553.6
2328,Plant Pot,Home & Garden,1,122.67,122.67
2329,Plant Pot,Home & Garden,2,43.41,86.82
2330,Dress,Clothing,1,101.74,101.74
2331,Makeup Kit,Beauty,2,15.47,30.94
2331,Perfume,Beauty,1,24.54,24.54
2332,T-Shirt,Clothing,1,103.33,103.33
2332,Coffee Maker,Home & Garden,1,135.23,135.23
2333,AirPods,Electronics,2,800.24,1600.48
2333,Makeup Kit,Beauty,1,38.56,38.56
2334,Skincare Set,Beauty,2,22.58,45.16
2335,Running Shoes,Sports,2,43.28,86.56
2335,Jacket,Clothing,1,151.39,151.39
2336,Running Shoes,Sports,2,369.48,738.96
2337,Skincare Set,Beauty,2,60.33,120.66
2338,Fiction Novel,Books,2,28.11,56.22
2339,Perfume,Beauty,1,70.91,70.91
2339,Dumbbells,Sports,2,187.96,375.92
2339,Skincare Set,Beauty,1,55.61,55.61
2340,Fiction Novel,Books,2,13.25,26.5
2341,Business Book,Books,1,21.23,21.23
2342,Jeans,Clothing,1,61.22,61.22
2342,Plant Pot,Home & Garden,1,239.49,239.49
2343,Plant Pot,Home & Garden,1,254.34,254.34
2344,Running Shoes,Sports,1,43.08,43.08
2345,Running Shoes,Sports,1,397.38,397.38
2345,Plant Pot,Home & Garden,2,169.76,339.52
2345,T-Shirt,Clothing,1,164.1,164.1
2346,iPad,Electronics,2,511.6,1023.2
2346,Jacket,Clothing,2,121.61,243.22
2347,Business Book,Books,2,22.75,45.5
2347,Jeans,Clothing,1,47.43,47.43
2348,Perfume,Beauty,2,49.77,99.54
2348,iPad,Electronics,2,57.93,115.86
2348,Fiction Novel,Books,1,24.35,24.35
2349,Cookbook,Books,2,17.38,34.76
2350,Cookbook,Books,2,25.41,50.82
2351,AirPods,Electronics,1,311.07,311.07
2352,AirPods,Electronics,2,545.15,1090.3
2352,Skincare Set,Beauty,1,37.08,37.08
2353,MacBook Pro,Electronics,2,177.71,355.42
2354,Lamp,Home & Garden,1,186.53,186.53
2354,AirPods,Electronics,2,471.72,943.44
2354,Plant Pot,Home & Garden,1,246.91,246.91
2355,Coffee Maker,Home & Garden,1,131.84,131.84
2356,Makeup Kit,Beauty,2,59.29,118.58
2356,Coffee Maker,Home & Garden,1,168.65,168.65
2356,iPad,Electronics,2,522.0,1044.0
2357,Lamp,Home & Garden,1,166.49,166.49
2357,Jacket,Clothing,2,152.76,305.52
2358,Lamp,Home & Garden,1,210.64,210.64
2359,Yoga Mat,Sports,1,335.87,335.87
2360,AirPods,Electronics,1,464.63,464.63
2360,Coffee Maker,Home & Garden,2,133.58,267.16
2360,Jacket,Clothing,2,31.34,62.68
2361,Plant Pot,Home & Garden,1,120.43,120.43
2361,Dress,Clothing,1,143.24,143.24
2361,Dumbbells,Sports,2,239.22,478.44
2362,Running Shoes,Sports,1,386.37,386.37
2362,Dress,Clothing,2,69.77,139.54
2362,Jeans,Clothing,2,83.44,166.88
2363,Cookbook,Books,1,27.38,27.38
2364,Coffee Maker,Home & Garden,1,48.35,48.35
2364,Dumbbells,Sports,1,48.22,48.22
2365,iPad,Electronics,1,96.92,96.92
2366,Dress,Clothing,2,37.39,74.78
2366,MacBook Pro,Electronics,2,696.23,1392.46
2366,iPhone 15,Electronics,1,809.57,809.57
2367,Running Shoes,Sports,1,38.32,38.32
2368,Yoga Mat,Sports,1,82.69,82.69
2368,Yoga Mat,Sports,1,366.48,366.48
2368,Perfume,Beauty,1,10.41,10.41
2369,iPhone 15,Electronics,2,808.77,1617.54
2370,Dumbbells,Sports,2,245.56,491.12
2370,Business Book,Books,2,15.44,30.88
2371,T-Shirt,Clothing,1,191.46,191.46
2371,iPhone 15,Electronics,1,210.93,210.93
2371,T-Shirt,Clothing,2,35.89,71.78
2372,Skincare Set,Beauty,1,55.98,55.98
2372,Yoga Mat,Sports,1,29.73,29.73
2372,Plant Pot,Home & Garden,2,76.32,152.64
2373,Coffee Maker,Home & Garden,1,104.49,104.49
2373,Makeup Kit,Beauty,1,50.81,50.81
2373,Dumbbells,Sports,2,248.93,497.86
2374,iPhone 15,Electronics,2,711.18,1422.36
2374,Dumbbells,Sports,1,229.93,229.93
2374,Coffee Maker,Home & Garden,1,217.62,217.62
2375,AirPods,Electronics,2,84.0,168.0
2375,Coffee Maker,Home & Garden,2,163.76,327.52
2376,Business Book,Books,2,17.08,34.16
2376,Business Book,Books,1,33.82,33.82
2376,T-Shirt,Clothing,1,67.03,67.03
2377,Lamp,Home & Garden,2,200.42,400.84
2378,Jacket,Clothing,2,61.31,122.62
2378,iPhone 15,Electronics,2,198.36,396.72
2378,Running Shoes,Sports,1,330.78,330.78
2379,iPad,Electronics,2,630.88,1261.76
2379,Skincare Set,Beauty,1,32.69,32.69
2380,Skincare Set,Beauty,1,76.99,76.99
2380,Jacket,Clothing,2,110.4,220.8
2381,Coffee Maker,Home & Garden,2,153.83,307.66
2381,AirPods,Electronics,2,244.4,488.8
2381,Yoga Mat,Sports,2,113.88,227.76
2382,iPad,Electronics,2,332.75,665.5
2382,Makeup Kit,Beauty,2,64.59,129.18
2382,Yoga Mat,Sports,2,280.53,561.06
2383,Makeup Kit,Beauty,2,63.79,127.58
2383,T-Shirt,Clothing,1,195.62,195.62
2384,Perfume,Beauty,2,83.54,167.08
2384,Dress,Clothing,1,196.64,196.64
2385,Lamp,Home & Garden,2,213.84,427.68
2385,Yoga Mat,Sports,1,335.44,335.44
2385,Perfume,Beauty,2,49.2,98.4
2386,Business Book,Books,1,40.98,40.98
2386,Skincare Set,Beauty,1,38.05,38.05
2387,Coffee Maker,Home & Garden,2,210.22,420.44
2387,Coffee Maker,Home & Garden,2,178.31,356.62
2387,iPad,Electronics,2,387.29,774.58
2388,Lamp,Home & Garden,2,36.59,73.18
2388,Dumbbells,Sports,2,376.56,753.12
2389,Plant Pot,Home & Garden,1,220.83,220.83
2389,Perfume,Beauty,1,51.14,51.14
2389,Jacket,Clothing,2,96.49,192.98
2390,Lamp,Home & Garden,2,78.14,156.28
2390,Business Book,Books,2,19.66,39.32
2391,Yoga Mat,Sports,1,161.99,161.99
2391,Lamp,Home & Garden,2,114.5,229.0
2391,iPad,Electronics,2,993.33,1986.66
2392,Fiction Novel,Books,2,43.07,86.14
2392,AirPods,Electronics,1,565.57,565.57
2392,iPad,Electronics,2,273.48,546.96
2393,Dress,Clothing,2,27.19,54.38
2394,Yoga Mat,Sports,2,218.84,437.68
2395,AirPods,Electronics,1,238.34,238.34
2395,Yoga Mat,Sports,1,334.75,334.75
2395,Lamp,Home & Garden,2,237.0,474.0
2396,Cookbook,Books,1,18.41,18.41
2396,iPad,Electronics,1,284.9,284.9
2397,iPad,Electronics,1,963.19,963.19
2398,Perfume,Beauty,1,88.62,88.62
2398,iPad,Electronics,1,510.88,510.88
2399,Yoga Mat,Sports,2,179.48,358.96
2399,MacBook Pro,Electronics,1,410.73,410.73
2399,T-Shirt,Clothing,2,157.82,315.64
2400,Cookbook,Books,1,29.44,29.44
2400,Yoga Mat,Sports,1,350.97,350.97
2401,Coffee Maker,Home & Garden,2,219.6,439.2
2401,Dumbbells,Sports,1,341.68,341.68
2401,Yoga Mat,Sports,2,267.75,535.5
2402,Jacket,Clothing,1,166.75,166.75
2402,T-Shirt,Clothing,1,176.77,176.77
2402,Plant Pot,Home & Garden,1,30.74,30.74
2403,Makeup Kit,Beauty,2,94.13,188.26
2404,Running Shoes,Sports,2,317.52,635.04
2404,AirPods,Electronics,2,874.26,1748.52
2405,Coffee Maker,Home & Garden,2,161.06,322.12
2405,Skincare Set,Beauty,2,60.77,121.54
2406,Coffee Maker,Home & Garden,2,284.2,568.4
2406,Skincare Set,Beauty,1,59.08,59.08
2406,Cookbook,Books,1,11.78,11.78
2407,Jacket,Clothing,1,98.48,98.48
2407,AirPods,Electronics,1,618.26,618.26
2407,Dress,Clothing,2,45.03,90.06
2408,Skincare Set,Beauty,2,23.06,46.12
2408,Plant Pot,Home & Garden,2,153.16,306.32
2408,Fiction Novel,Books,2,34.12,68.24
2409,Perfume,Beauty,2,58.66,117.32
2409,Skincare Set,Beauty,2,30.38,60.76
2410,Dress,Clothing,1,128.63,128.63
2410,Running Shoes,Sports,1,157.86,157.86
2411,Running Shoes,Sports,1,80.4,80.4
2411,Fiction Novel,Books,2,28.66,57.32
2412,Jeans,Clothing,2,142.88,285.76
2412,iPhone 15,Electronics,1,714.57,714.57
2413,Jacket,Clothing,2,44.54,89.08
2414,AirPods,Electronics,2,648.22,1296.44
2414,Makeup Kit,Beauty,2,70.04,140.08
2414,Jeans,Clothing,2,46.0,92.0
2415,Business Book,Books,2,24.89,49.78
2416,iPhone 15,Electronics,1,350.33,350.33
2417,Makeup Kit,Beauty,1,90.87,90.87
2417,Cookbook,Books,2,33.05,66.1
2417,Business Book,Books,1,21.9,21.9
2418,Running Shoes,Sports,2,237.55,475.1
2419,AirPods,Electronics,2,997.9,1995.8
2420,Coffee Maker,Home & Garden,2,90.02,180.04
2420,T-Shirt,Clothing,2,112.19,224.38
2421,Dress,Clothing,1,191.8,191.8
2422,Business Book,Books,2,27.28,54.56
2422,Dumbbells,Sports,2,175.82,351.64
2422,Cookbook,Books,1,42.59,42.59
2423,AirPods,Electronics,1,811.52,811.52
2423,Yoga Mat,Sports,2,182.68,365.36
2423,Perfume,Beauty,2,24.09,48.18
2424,iPhone 15,Electronics,2,833.52,1667.04
2424,Jeans,Clothing,1,28.25,28.25
2425,Makeup Kit,Beauty,1,18.61,18.61
2425,Yoga Mat,Sports,2,37.76,75.52
2426,Dress,Clothing,1,36.73,36.73
2426,MacBook Pro,Electronics,1,771.52,771.52
2426,Dumbbells,Sports,1,297.15,297.15
2427,Fiction Novel,Books,1,28.73,28.73
2428,Fiction Novel,Books,1,25.8,25.8
2429,Plant Pot,Home & Garden,2,94.67,189.34
2429,Makeup Kit,Beauty,2,63.56,127.12
2429,Dress,Clothing,2,99.68,199.36
2430,Fiction Novel,Books,2,40.4,80.8
2431,Lamp,Home & Garden,2,287.07,574.14
2431,Business Book,Books,2,26.26,52.52
2431,AirPods,Electronics,1,745.44,745.44
2432,Makeup Kit,Beauty,1,86.12,86.12
2432,iPhone 15,Electronics,2,720.14,1440.28
2433,iPhone 15,Electronics,1,823.76,823.76
2434,Fiction Novel,Books,2,11.89,23.78
2434,Perfume,Beauty,1,73.36,73.36
2434,MacBook Pro,Electronics,1,182.64,182.64
2435,Perfume,Beauty,2,17.76,35.52
2435,Dumbbells,Sports,2,328.56,657.12
2436,Jeans,Clothing,2,85.96,171.92
2436,Lamp,Home & Garden,1,87.1,87.1
2437,Business Book,Books,1,35.05,35.05
2438,Dumbbells,Sports,2,265.27,530.54
2439,Jeans,Clothing,2,47.76,95.52
2440,Fiction Novel,Books,1,42.07,42.07
2440,Jeans,Clothing,2,149.8,299.6
2440,Plant Pot,Home & Garden,2,22.3,44.6
2441,T-Shirt,Clothing,2,147.09,294.18
2441,Makeup Kit,Beauty,1,81.44,81.44
2441,Fiction Novel,Books,2,39.85,79.7
2442,iPhone 15,Electronics,2,572.11,1144.22
2442,iPhone 15,Electronics,1,755.12,755.12
2443,Dumbbells,Sports,1,165.87,165.87
2443,Business Book,Books,2,45.84,91.68
2443,Business Book,Books,2,15.9,31.8
2444,Yoga Mat,Sports,2,293.03,586.06
2445,Business Book,Books,2,39.29,78.58
2446,Dumbbells,Sports,2,196.4,392.8
2446,Plant Pot,Home & Garden,1,119.3,119.3
2446,Cookbook,Books,2,31.35,62.7
2447,iPhone 15,Electronics,2,256.81,513.62
2447,Business Book,Books,1,17.67,17.67
2447,MacBook Pro,Electronics,2,697.95,1395.9
2448,MacBook Pro,Electronics,1,296.31,296.31
2448,Plant Pot,Home & Garden,1,282.32,282.32
2449,Dress,Clothing,1,145.29,145.29
2449,Dress,Clothing,1,38.23,38.23
2449,Dress,Clothing,2,43.02,86.04
2450,Skincare Set,Beauty,1,35.0,35.0
2450,Perfume,Beauty,2,62.74,125.48
2450,Jacket,Clothing,1,184.31,184.31
2451,Dumbbells,Sports,1,282.05,282.05
2451,Cookbook,Books,2,34.95,69.9
2451,Perfume,Beauty,2,55.82,111.64
2452,Dress,Clothing,2,76.98,153.96
2453,T-Shirt,Clothing,1,175.96,175.96
2453,Dumbbells,Sports,2,314.02,628.04
2454,Lamp,Home & Garden,2,249.61,499.22
2454,Perfume,Beauty,1,67.61,67.61
2454,Plant Pot,Home & Garden,2,201.66,403.32
2455,Jacket,Clothing,1,196.83,196.83
2456,iPhone 15,Electronics,1,487.35,487.35
2457,Perfume,Beauty,1,12.52,12.52
2457,Dress,Clothing,2,66.54,133.08
2458,iPhone 15,Electronics,2,971.36,1942.72
2459,Skincare Set,Beauty,2,86.39,172.78
2459,Fiction Novel,Books,1,19.32,19.32
2459,Dumbbells,Sports,1,273.44,273.44
2460,iPad,Electronics,1,354.83,354.83
2460,Lamp,Home & Garden,1,27.69,27.69
2460,T-Shirt,Clothing,1,155.48,155.48
2461,Jacket,Clothing,2,174.75,349.5
2461,Dress,Clothing,1,159.76,159.76
2462,Dumbbells,Sports,2,141.56,283.12
2463,Fiction Novel,Books,1,14.31,14.31
2464,Coffee Maker,Home & Garden,1,113.77,113.77
2464,Skincare Set,Beauty,2,67.34,134.68
2464,Jacket,Clothing,2,74.73,149.46
2465,Dress,Clothing,2,184.89,369.78
2466,Running Shoes,Sports,2,115.67,231.34
2466,Fiction Novel,Books,1,25.95,25.95
2467,Jeans,Clothing,1,160.99,160.99
2467,Jeans,Clothing,2,128.37,256.74
2467,Coffee Maker,Home & Garden,2,255.14,510.28
2468,Coffee Maker,Home & Garden,1,247.38,247.38
2468,Yoga Mat,Sports,2,267.36,534.72
2468,Business Book,Books,2,40.42,80.84
2469,Cookbook,Books,2,33.28,66.56
2469,Lamp,Home & Garden,2,281.4,562.8
2469,Yoga Mat,Sports,1,150.83,150.83
2470,iPad,Electronics,1,390.99,390.99
2470,Running Shoes,Sports,1,137.16,137.16
2471,iPhone 15,Electronics,2,631.72,1263.44
2471,AirPods,Electronics,1,630.84,630.84
2471,Dumbbells,Sports,2,287.14,574.28
2472,Business Book,Books,1,38.76,38.76
2472,Cookbook,Books,2,40.22,80.44
2473,MacBook Pro,Electronics,2,769.73,1539.46
2474,Yoga Mat,Sports,1,261.87,261.87
2474,Jacket,Clothing,1,88.03,88.03
2475,Fiction Novel,Books,1,22.03,22.03
2475,Perfume,Beauty,2,24.6,49.2
2476,iPhone 15,Electronics,2,524.33,1048.66
2476,Cookbook,Books,2,19.42,38.84
2477,Running Shoes,Sports,1,317.69,317.69
2477,Running Shoes,Sports,2,252.12,504.24
2478,Yoga Mat,Sports,1,51.39,51.39
2479,Dumbbells,Sports,1,320.48,320.48
2480,Yoga Mat,Sports,2,192.51,385.02
2481,Yoga Mat,Sports,1,199.52,199.52
2481,Running Shoes,Sports,2,179.63,359.26
2482,Running Shoes,Sports,2,244.96,489.92
2482,iPhone 15,Electronics,1,290.01,290.01
2482,iPhone 15,Electronics,1,717.22,717.22
2483,Skincare Set,Beauty,2,17.24,34.48
2484,iPad,Electronics,2,576.38,1152.76
2485,Coffee Maker,Home & Garden,1,268.34,268.34
2485,Lamp,Home & Garden,1,86.15,86.15
2485,Cookbook,Books,2,31.0,62.0
2486,MacBook Pro,Electronics,1,436.8,436.8
2486,Dress,Clothing,1,171.06,171.06
2486,Makeup Kit,Beauty,1,33.37,33.37
2487,Coffee Maker,Home & Garden,2,217.98,435.96
2487,Fiction Novel,Books,2,41.93,83.86
2487,T-Shirt,Clothing,2,134.83,269.66
2488,Dress,Clothing,2,55.23,110.46
2488,Lamp,Home & Garden,1,61.2,61.2
2488,Skincare Set,Beauty,2,53.94,107.88
2489,Skincare Set,Beauty,1,45.98,45.98
2489,Plant Pot,Home & Garden,2,220.82,441.64
2490,Running Shoes,Sports,1,254.08,254.08
2491,Plant Pot,Home & Garden,1,252.33,252.33
2492,Perfume,Beauty,1,90.16,90.16
2493,Dress,Clothing,1,195.38,195.38
2493,Dress,Clothing,1,133.86,133.86
2493,Jeans,Clothing,1,75.76,75.76
