transaction_id,customer_id,transaction_date,product_category,product_name,quantity,unit_price,customer_type,total_amount
4326,835,2024-12-28,Electronics,Lot Electronic,3,480.19,frequent,1440.57
4327,835,2024-12-02,Sports,Throughout Sport,1,383.04,frequent,383.04
4328,835,2025-02-25,Electronics,Choose Electronic,2,201.49,frequent,402.98
4329,835,2024-07-18,Books,Better Book,1,18.62,frequent,18.62
4330,836,2024-02-23,Books,Federal Book,3,28.94,regular,86.82
4331,836,2024-02-09,Books,Concern Book,1,11.99,regular,11.99
4332,836,2025-01-11,Home & Garden,Test Home & Garde,3,211.15,regular,633.45
4333,836,2024-04-04,Home & Garden,Vote Home & Garde,2,213.87,regular,427.74
4334,836,2024-11-21,Beauty,Difference Beaut,3,23.42,regular,70.26
4335,836,2024-10-05,Clothing,Above Clothin,3,50.61,regular,151.83
4336,836,2024-09-01,Clothing,Own Clothin,1,34.78,regular,34.78
4337,837,2025-03-18,Clothing,Wife Clothin,1,79.14,regular,79.14
4338,837,2025-03-07,Sports,Special Sport,3,377.02,regular,1131.06
4339,837,2025-04-19,Home & Garden,Between Home & Garde,2,298.26,regular,596.52
4340,837,2025-05-28,Electronics,Agree Electronic,1,349.09,regular,349.09
4341,837,2025-03-28,Electronics,Response Electronic,1,611.77,regular,611.77
4342,838,2024-03-14,Electronics,Hour Electronic,2,332.49,occasional,664.98
4343,839,2025-01-31,Home & Garden,Born Home & Garde,3,52.99,regular,158.97
4344,839,2025-04-18,Clothing,Class Clothin,1,187.59,regular,187.59
4345,839,2024-08-09,Electronics,Magazine Electronic,1,216.71,regular,216.71
4346,839,2025-04-17,Clothing,Receive Clothin,3,67.79,regular,203.37
4347,839,2024-12-28,Sports,Production Sport,2,128.98,regular,257.96
4348,840,2025-05-26,Electronics,Phone Electronic,1,492.42,occasional,492.42
4349,841,2025-01-15,Electronics,Girl Electronic,3,838.31,frequent,2514.93
4350,841,2025-05-27,Books,Reality Book,3,16.31,frequent,48.93
4351,841,2024-12-31,Electronics,Local Electronic,1,152.39,frequent,152.39
4352,841,2024-08-27,Clothing,Sign Clothin,2,72.78,frequent,145.56
4353,841,2025-06-08,Electronics,What Electronic,1,178.85,frequent,178.85
4354,841,2025-05-21,Clothing,Outside Clothin,1,178.54,frequent,178.54
4355,841,2024-06-05,Books,Travel Book,2,28.83,frequent,57.66
4356,841,2024-05-02,Beauty,Quickly Beaut,1,55.27,frequent,55.27
4357,841,2024-08-09,Books,Success Book,3,12.65,frequent,37.95
4358,841,2024-05-05,Home & Garden,Avoid Home & Garde,3,296.22,frequent,888.66
4359,841,2024-11-29,Books,Play Book,1,42.23,frequent,42.23
4360,841,2024-09-20,Sports,Inside Sport,3,331.73,frequent,995.19
4361,841,2024-07-28,Beauty,Education Beaut,2,70.58,frequent,141.16
4362,841,2025-05-25,Books,Tree Book,2,48.98,frequent,97.96
4363,842,2024-11-09,Home & Garden,Against Home & Garde,3,263.49,frequent,790.47
4364,842,2025-04-18,Home & Garden,Commercial Home & Garde,2,215.01,frequent,430.02
4365,842,2024-11-05,Beauty,Interesting Beaut,3,61.13,frequent,183.39
4366,842,2024-09-30,Clothing,Soldier Clothin,2,173.77,frequent,347.54
4367,842,2025-05-23,Sports,Class Sport,1,122.19,frequent,122.19
4368,842,2024-08-03,Clothing,Military Clothin,2,103.75,frequent,207.5
4369,842,2025-03-30,Sports,Simply Sport,1,128.21,frequent,128.21
4370,842,2025-04-01,Books,Force Book,1,14.49,frequent,14.49
4371,842,2025-05-06,Sports,Player Sport,2,33.76,frequent,67.52
4372,842,2024-08-07,Electronics,Reduce Electronic,3,502.06,frequent,1506.18
4373,842,2024-07-25,Beauty,Hold Beaut,2,73.12,frequent,146.24
4374,842,2024-12-19,Electronics,Might Electronic,1,775.91,frequent,775.91
4375,843,2024-08-06,Clothing,Important Clothin,2,49.15,regular,98.3
4376,843,2024-08-23,Electronics,Order Electronic,2,436.83,regular,873.66
4377,843,2024-10-31,Beauty,Believe Beaut,1,83.07,regular,83.07
4378,843,2025-01-25,Home & Garden,Talk Home & Garde,2,286.52,regular,573.04
4379,844,2024-10-28,Books,Cultural Book,2,39.99,occasional,79.98
4380,845,2025-04-02,Clothing,Last Clothin,1,68.53,regular,68.53
4381,845,2025-02-21,Electronics,Must Electronic,3,800.87,regular,2402.61
4382,845,2025-03-22,Electronics,Major Electronic,1,186.68,regular,186.68
4383,845,2025-05-01,Home & Garden,Raise Home & Garde,2,286.35,regular,572.7
4384,846,2024-12-11,Home & Garden,Clear Home & Garde,2,144.32,occasional,288.64
4385,846,2025-04-30,Clothing,New Clothin,3,168.06,occasional,504.18
4386,846,2024-11-09,Clothing,Network Clothin,2,171.17,occasional,342.34
4387,847,2025-01-15,Home & Garden,Management Home & Garde,3,189.13,frequent,567.39
4388,847,2025-03-12,Electronics,What Electronic,1,776.74,frequent,776.74
4389,847,2025-05-08,Home & Garden,First Home & Garde,3,69.95,frequent,209.85
4390,847,2025-01-25,Sports,Care Sport,1,222.29,frequent,222.29
4391,847,2025-04-20,Books,First Book,1,38.62,frequent,38.62
4392,847,2025-05-14,Sports,Necessary Sport,2,337.01,frequent,674.02
4393,847,2025-03-10,Sports,Outside Sport,2,398.51,frequent,797.02
4394,847,2025-01-09,Home & Garden,Ball Home & Garde,2,200.36,frequent,400.72
4395,847,2025-05-26,Sports,Must Sport,1,216.57,frequent,216.57
4396,847,2025-01-19,Beauty,Large Beaut,3,46.04,frequent,138.12
4397,847,2025-03-08,Clothing,Majority Clothin,1,32.53,frequent,32.53
4398,847,2025-04-16,Books,Outside Book,1,28.24,frequent,28.24
4399,848,2025-05-19,Sports,Hear Sport,2,219.34,occasional,438.68
4400,848,2025-03-17,Home & Garden,Beat Home & Garde,3,297.16,occasional,891.48
4401,848,2025-05-14,Sports,Admit Sport,1,54.74,occasional,54.74
4402,849,2024-06-07,Sports,Recently Sport,3,221.83,regular,665.49
4403,849,2024-10-29,Home & Garden,Stop Home & Garde,1,285.55,regular,285.55
4404,849,2024-07-05,Electronics,Increase Electronic,2,922.97,regular,1845.94
4405,850,2023-08-29,Home & Garden,Keep Home & Garde,3,265.3,regular,795.9
4406,850,2025-03-17,Books,Finish Book,2,43.55,regular,87.1
4407,850,2024-02-28,Books,Shake Book,3,47.12,regular,141.36
4408,850,2024-06-03,Beauty,Religious Beaut,1,22.03,regular,22.03
4409,850,2024-05-30,Electronics,System Electronic,2,915.61,regular,1831.22
4410,850,2024-01-26,Beauty,Why Beaut,2,31.46,regular,62.92
4411,851,2025-03-30,Beauty,Culture Beaut,3,45.68,occasional,137.04
4412,851,2024-04-01,Beauty,Bar Beaut,3,49.37,occasional,148.11
4413,852,2025-01-06,Beauty,Pm Beaut,2,43.43,occasional,86.86
4414,852,2024-03-17,Electronics,Report Electronic,2,393.46,occasional,786.92
4415,852,2023-12-16,Beauty,Nor Beaut,2,34.77,occasional,69.54
4416,853,2023-07-06,Home & Garden,Indicate Home & Garde,1,199.63,occasional,199.63
4417,853,2023-09-15,Electronics,Congress Electronic,2,475.9,occasional,951.8
4418,854,2025-03-02,Electronics,Magazine Electronic,2,886.57,occasional,1773.14
4419,855,2024-11-11,Home & Garden,Trouble Home & Garde,1,45.98,frequent,45.98
4420,855,2024-10-19,Sports,Size Sport,1,148.71,frequent,148.71
4421,855,2024-09-11,Home & Garden,Message Home & Garde,3,134.47,frequent,403.41
4422,855,2024-02-20,Sports,Tax Sport,3,94.42,frequent,283.26
4423,855,2025-05-22,Sports,Herself Sport,1,209.78,frequent,209.78
4424,855,2024-11-10,Clothing,Road Clothin,1,48.74,frequent,48.74
4425,855,2024-10-31,Beauty,Summer Beaut,1,83.3,frequent,83.3
4426,855,2024-02-20,Electronics,Car Electronic,1,950.97,frequent,950.97
4427,856,2024-05-27,Sports,Cut Sport,3,330.12,regular,990.36
4428,856,2024-05-16,Books,Admit Book,3,25.06,regular,75.18
4429,856,2025-01-27,Books,Cup Book,2,24.56,regular,49.12
4430,856,2025-04-08,Beauty,Determine Beaut,1,93.6,regular,93.6
4431,856,2024-10-25,Home & Garden,Check Home & Garde,3,113.02,regular,339.06
4432,856,2025-01-06,Electronics,Least Electronic,3,985.71,regular,2957.13
4433,857,2025-03-24,Sports,Toward Sport,1,78.64,regular,78.64
4434,857,2025-02-27,Home & Garden,Cut Home & Garde,2,193.86,regular,387.72
4435,857,2024-03-25,Beauty,Speech Beaut,1,95.18,regular,95.18
4436,858,2024-06-11,Books,Matter Book,1,31.08,frequent,31.08
4437,858,2024-05-14,Clothing,But Clothin,3,103.69,frequent,311.07
4438,858,2023-11-24,Sports,Claim Sport,1,239.18,frequent,239.18
4439,858,2024-12-14,Clothing,Light Clothin,3,168.88,frequent,506.64
4440,858,2025-05-15,Electronics,Market Electronic,3,819.69,frequent,2459.07
4441,858,2023-08-17,Beauty,Listen Beaut,1,68.98,frequent,68.98
4442,858,2024-09-02,Sports,Defense Sport,1,336.65,frequent,336.65
4443,858,2024-02-19,Clothing,Themselves Clothin,3,40.68,frequent,122.04
4444,858,2025-02-16,Clothing,Approach Clothin,2,130.66,frequent,261.32
4445,858,2024-03-16,Electronics,Board Electronic,2,454.73,frequent,909.46
4446,858,2024-10-02,Books,Sell Book,2,12.09,frequent,24.18
4447,858,2024-05-21,Electronics,Just Electronic,2,610.14,frequent,1220.28
4448,858,2025-02-26,Books,Since Book,2,13.11,frequent,26.22
4449,858,2024-08-28,Sports,Side Sport,1,313.31,frequent,313.31
4450,859,2024-12-19,Home & Garden,Fill Home & Garde,3,204.81,regular,614.43
4451,859,2024-06-03,Electronics,Instead Electronic,3,204.2,regular,612.6
4452,859,2024-11-23,Beauty,Perhaps Beaut,1,31.83,regular,31.83
4453,859,2025-02-22,Electronics,Worry Electronic,1,805.01,regular,805.01
4454,859,2025-02-05,Electronics,Technology Electronic,2,597.53,regular,1195.06
4455,859,2025-04-19,Electronics,Each Electronic,3,554.86,regular,1664.58
4456,859,2025-02-19,Books,News Book,2,42.59,regular,85.18
4457,860,2025-01-13,Beauty,Part Beaut,3,49.39,regular,148.17
4458,860,2025-02-27,Sports,Attack Sport,3,44.21,regular,132.63
4459,860,2025-02-19,Books,Raise Book,3,25.16,regular,75.48
4460,860,2025-03-14,Electronics,Material Electronic,3,399.62,regular,1198.86
4461,860,2025-01-28,Clothing,Prevent Clothin,3,51.51,regular,154.53
4462,860,2025-05-30,Books,Hand Book,3,37.82,regular,113.46
4463,861,2024-07-17,Beauty,Least Beaut,3,17.67,occasional,53.01
4464,861,2023-11-07,Sports,Field Sport,2,131.18,occasional,262.36
4465,862,2025-05-28,Clothing,Manager Clothin,1,131.27,occasional,131.27
4466,862,2025-05-12,Sports,Each Sport,1,368.32,occasional,368.32
4467,863,2024-06-14,Books,People Book,1,24.89,frequent,24.89
4468,863,2025-04-03,Clothing,Group Clothin,3,160.31,frequent,480.93
4469,863,2025-04-12,Sports,Tonight Sport,3,262.03,frequent,786.09
4470,863,2025-02-14,Beauty,Realize Beaut,1,50.42,frequent,50.42
4471,863,2024-05-16,Clothing,Use Clothin,1,125.12,frequent,125.12
4472,863,2024-01-10,Sports,Seek Sport,3,208.75,frequent,626.25
4473,863,2024-03-20,Sports,Keep Sport,2,138.01,frequent,276.02
4474,863,2025-02-07,Books,Report Book,3,25.66,frequent,76.98
4475,863,2024-09-28,Clothing,Here Clothin,1,173.76,frequent,173.76
4476,863,2025-01-11,Electronics,Successful Electronic,3,912.18,frequent,2736.54
4477,863,2025-05-18,Sports,Color Sport,3,180.37,frequent,541.11
4478,863,2024-09-05,Electronics,Fear Electronic,3,69.88,frequent,209.64
4479,863,2024-10-26,Clothing,Before Clothin,1,57.54,frequent,57.54
4480,863,2024-10-08,Electronics,Carry Electronic,1,623.17,frequent,623.17
4481,864,2024-06-08,Clothing,Close Clothin,1,54.02,regular,54.02
4482,864,2024-12-16,Sports,Blood Sport,1,155.01,regular,155.01
4483,864,2025-03-09,Sports,Yes Sport,1,213.06,regular,213.06
4484,864,2025-06-06,Clothing,Floor Clothin,1,166.29,regular,166.29
4485,864,2024-07-05,Beauty,Onto Beaut,3,78.13,regular,234.39
4486,865,2024-07-31,Books,Affect Book,3,22.73,frequent,68.19
4487,865,2024-11-10,Books,Every Book,1,10.34,frequent,10.34
4488,865,2024-11-10,Books,Cold Book,3,12.44,frequent,37.32
4489,865,2024-09-11,Home & Garden,Trade Home & Garde,1,164.02,frequent,164.02
4490,865,2025-05-05,Electronics,Almost Electronic,1,515.08,frequent,515.08
4491,865,2025-04-06,Beauty,Green Beaut,2,45.9,frequent,91.8
4492,865,2024-12-04,Home & Garden,Prepare Home & Garde,3,83.53,frequent,250.59
4493,865,2024-09-28,Sports,Or Sport,2,234.68,frequent,469.36
4494,865,2024-09-27,Beauty,Evening Beaut,3,41.3,frequent,123.9
4495,865,2025-06-06,Sports,Still Sport,3,196.7,frequent,590.1
4496,865,2024-11-09,Sports,Any Sport,1,105.75,frequent,105.75
4497,866,2025-03-06,Electronics,Onto Electronic,2,605.62,frequent,1211.24
4498,866,2024-08-12,Sports,City Sport,3,183.07,frequent,549.21
4499,866,2025-04-09,Sports,Tv Sport,3,294.5,frequent,883.5
4500,866,2024-11-22,Beauty,Relationship Beaut,1,91.05,frequent,91.05
4501,866,2024-06-06,Home & Garden,Apply Home & Garde,2,87.12,frequent,174.24
4502,866,2025-05-09,Electronics,Left Electronic,1,315.26,frequent,315.26
4503,866,2025-03-18,Clothing,Thought Clothin,1,23.1,frequent,23.1
4504,866,2025-02-28,Electronics,Born Electronic,1,188.25,frequent,188.25
4505,866,2025-03-11,Sports,Poor Sport,2,38.86,frequent,77.72
4506,866,2025-03-11,Clothing,Yourself Clothin,2,43.58,frequent,87.16
4507,866,2024-06-05,Home & Garden,Or Home & Garde,3,230.37,frequent,691.11
4508,866,2024-05-12,Electronics,Book Electronic,3,827.61,frequent,2482.83
4509,866,2024-07-02,Sports,Buy Sport,1,206.17,frequent,206.17
4510,867,2025-05-14,Books,Whether Book,2,23.31,occasional,46.62
4511,867,2025-01-31,Beauty,Should Beaut,2,13.18,occasional,26.36
4512,868,2024-06-29,Clothing,Letter Clothin,2,170.07,regular,340.14
4513,868,2025-02-13,Home & Garden,Moment Home & Garde,2,47.34,regular,94.68
4514,868,2025-01-29,Beauty,Bit Beaut,1,12.82,regular,12.82
4515,868,2024-04-23,Clothing,Himself Clothin,1,33.04,regular,33.04
4516,868,2024-07-19,Clothing,Certainly Clothin,2,164.04,regular,328.08
4517,869,2024-06-09,Electronics,Defense Electronic,2,823.43,regular,1646.86
4518,869,2024-10-18,Clothing,Just Clothin,2,141.49,regular,282.98
4519,869,2025-03-04,Books,According Book,2,31.54,regular,63.08
4520,869,2024-07-30,Home & Garden,Table Home & Garde,1,179.21,regular,179.21
4521,869,2024-11-02,Clothing,Few Clothin,3,179.96,regular,539.88
4522,869,2024-11-15,Beauty,Bed Beaut,1,36.92,regular,36.92
4523,869,2024-08-07,Sports,Senior Sport,2,75.68,regular,151.36
4524,870,2025-05-08,Beauty,Herself Beaut,2,31.65,frequent,63.3
4525,870,2025-04-22,Books,Else Book,2,39.53,frequent,79.06
4526,870,2025-02-19,Sports,Some Sport,1,69.42,frequent,69.42
4527,870,2025-04-09,Sports,Store Sport,2,82.45,frequent,164.9
4528,870,2025-03-01,Books,Suffer Book,3,40.45,frequent,121.35
4529,870,2025-03-27,Home & Garden,Why Home & Garde,3,172.04,frequent,516.12
4530,870,2025-03-24,Sports,Low Sport,3,75.66,frequent,226.98
4531,870,2025-06-02,Clothing,Name Clothin,1,156.09,frequent,156.09
4532,870,2025-05-13,Books,High Book,1,12.06,frequent,12.06
4533,871,2025-05-07,Clothing,Level Clothin,1,26.17,regular,26.17
4534,871,2024-01-31,Electronics,Action Electronic,1,970.42,regular,970.42
4535,871,2024-12-27,Beauty,Nation Beaut,3,84.08,regular,252.24
4536,871,2025-05-07,Clothing,Become Clothin,2,120.56,regular,241.12
4537,871,2024-05-21,Beauty,Interest Beaut,3,86.63,regular,259.89
4538,871,2025-05-29,Home & Garden,Community Home & Garde,2,164.73,regular,329.46
4539,872,2024-09-29,Electronics,Increase Electronic,1,734.24,regular,734.24
4540,872,2025-02-21,Sports,Recent Sport,1,129.99,regular,129.99
4541,872,2025-05-05,Beauty,City Beaut,2,87.72,regular,175.44
4542,873,2025-05-12,Clothing,Article Clothin,1,107.03,regular,107.03
4543,873,2025-06-02,Electronics,Sell Electronic,1,518.66,regular,518.66
4544,873,2025-04-12,Books,Type Book,1,49.96,regular,49.96
4545,874,2025-02-07,Electronics,Find Electronic,3,186.04,occasional,558.12
4546,874,2025-01-12,Clothing,Various Clothin,2,43.01,occasional,86.02
4547,874,2025-03-19,Sports,On Sport,2,134.19,occasional,268.38
4548,875,2025-03-27,Books,Set Book,1,36.61,regular,36.61
4549,875,2025-01-10,Books,Where Book,3,42.29,regular,126.87
4550,875,2024-05-23,Electronics,The Electronic,3,680.09,regular,2040.27
4551,875,2024-04-15,Beauty,News Beaut,2,13.87,regular,27.74
4552,875,2024-10-25,Beauty,Choice Beaut,2,25.05,regular,50.1
4553,876,2025-03-06,Electronics,Like Electronic,1,170.46,occasional,170.46
4554,876,2025-02-16,Sports,Very Sport,1,317.64,occasional,317.64
4555,876,2025-01-16,Beauty,Story Beaut,2,22.24,occasional,44.48
4556,877,2024-12-13,Home & Garden,Letter Home & Garde,3,268.09,frequent,804.27
4557,877,2025-01-19,Electronics,Very Electronic,2,549.52,frequent,1099.04
4558,877,2025-03-13,Clothing,Range Clothin,1,138.23,frequent,138.23
4559,877,2024-09-04,Sports,Decade Sport,2,104.76,frequent,209.52
4560,877,2025-04-14,Books,Become Book,1,35.03,frequent,35.03
4561,877,2024-03-17,Books,Good Book,1,30.69,frequent,30.69
4562,877,2024-08-28,Sports,Serve Sport,3,357.54,frequent,1072.62
4563,877,2025-02-07,Sports,Card Sport,1,161.47,frequent,161.47
4564,878,2024-11-29,Home & Garden,Now Home & Garde,2,31.38,occasional,62.76
4565,878,2024-08-26,Electronics,Better Electronic,1,614.6,occasional,614.6
4566,878,2024-11-25,Home & Garden,Forget Home & Garde,2,64.97,occasional,129.94
4567,879,2025-03-29,Books,Sometimes Book,3,44.43,frequent,133.29
4568,879,2025-04-15,Books,Agency Book,2,18.37,frequent,36.74
4569,879,2025-01-14,Sports,Style Sport,2,152.21,frequent,304.42
4570,879,2025-03-31,Books,Evening Book,1,31.65,frequent,31.65
4571,879,2025-02-15,Clothing,Staff Clothin,1,62.59,frequent,62.59
4572,879,2025-02-24,Clothing,Knowledge Clothin,1,173.98,frequent,173.98
4573,879,2025-06-07,Electronics,Bring Electronic,1,667.26,frequent,667.26
4574,879,2025-04-29,Beauty,Thought Beaut,3,70.92,frequent,212.76
4575,879,2025-03-06,Home & Garden,Product Home & Garde,1,298.93,frequent,298.93
4576,879,2025-03-27,Beauty,Candidate Beaut,1,60.67,frequent,60.67
4577,880,2024-09-21,Clothing,Rather Clothin,2,145.85,occasional,291.7
4578,880,2025-05-23,Beauty,List Beaut,2,62.62,occasional,125.24
4579,881,2025-05-27,Sports,Since Sport,2,364.46,regular,728.92
4580,881,2025-05-22,Electronics,Group Electronic,1,398.15,regular,398.15
4581,881,2025-06-08,Books,Support Book,3,15.31,regular,45.93
4582,881,2025-06-04,Clothing,Party Clothin,1,150.81,regular,150.81
4583,881,2025-06-01,Electronics,Wall Electronic,3,916.86,regular,2750.58
4584,882,2025-05-01,Beauty,Reduce Beaut,2,27.06,frequent,54.12
4585,882,2024-08-28,Home & Garden,Physical Home & Garde,3,173.23,frequent,519.69
4586,882,2024-02-27,Sports,Firm Sport,3,239.34,frequent,718.02
4587,882,2024-03-29,Beauty,Still Beaut,2,14.72,frequent,29.44
4588,882,2025-02-16,Beauty,Page Beaut,1,81.29,frequent,81.29
4589,882,2024-11-21,Sports,Send Sport,2,88.37,frequent,176.74
4590,882,2024-05-25,Electronics,Sing Electronic,3,794.74,frequent,2384.22
4591,882,2024-03-07,Beauty,Generation Beaut,1,95.01,frequent,95.01
4592,882,2024-08-18,Home & Garden,Data Home & Garde,1,239.57,frequent,239.57
4593,882,2025-02-20,Beauty,Herself Beaut,3,20.07,frequent,60.21
4594,883,2024-08-31,Beauty,Choice Beaut,1,77.34,regular,77.34
4595,883,2025-01-11,Clothing,Them Clothin,2,191.17,regular,382.34
4596,883,2024-08-10,Sports,Best Sport,3,208.64,regular,625.92
4597,883,2024-02-12,Home & Garden,View Home & Garde,2,160.76,regular,321.52
4598,883,2024-03-17,Sports,Difficult Sport,2,380.09,regular,760.18
4599,883,2024-08-27,Beauty,Hope Beaut,3,67.67,regular,203.01
4600,883,2024-12-24,Sports,Interesting Sport,3,174.35,regular,523.05
4601,884,2024-10-29,Books,Natural Book,1,22.63,occasional,22.63
4602,884,2025-02-09,Beauty,Try Beaut,2,71.86,occasional,143.72
4603,885,2025-02-06,Home & Garden,Moment Home & Garde,2,271.72,regular,543.44
4604,885,2025-04-09,Sports,Less Sport,2,284.32,regular,568.64
4605,885,2025-04-18,Books,Yourself Book,2,23.23,regular,46.46
4606,885,2025-03-15,Books,Keep Book,3,41.38,regular,124.14
4607,885,2025-05-10,Sports,Charge Sport,1,334.85,regular,334.85
4608,886,2025-05-24,Books,Memory Book,2,31.81,regular,63.62
4609,886,2025-05-30,Home & Garden,Carry Home & Garde,1,297.38,regular,297.38
4610,886,2025-06-07,Books,Must Book,3,43.78,regular,131.34
4611,886,2025-06-04,Sports,Buy Sport,1,249.57,regular,249.57
4612,887,2025-03-12,Electronics,Lose Electronic,1,394.6,regular,394.6
4613,887,2025-01-06,Beauty,Skin Beaut,2,25.08,regular,50.16
4614,887,2024-10-06,Home & Garden,Operation Home & Garde,3,286.1,regular,858.3
4615,887,2024-12-07,Clothing,By Clothin,2,60.99,regular,121.98
4616,888,2024-10-31,Books,Issue Book,3,43.45,regular,130.35
4617,888,2024-02-03,Books,Hope Book,2,14.27,regular,28.54
4618,888,2024-10-15,Sports,Amount Sport,3,82.94,regular,248.82
4619,888,2024-09-18,Home & Garden,Buy Home & Garde,3,154.12,regular,462.36
4620,888,2024-06-26,Clothing,House Clothin,2,184.84,regular,369.68
4621,888,2024-05-19,Books,Mention Book,2,45.52,regular,91.04
4622,889,2024-06-30,Beauty,Character Beaut,3,27.97,frequent,83.91
4623,889,2024-08-10,Books,Perform Book,1,16.45,frequent,16.45
4624,889,2024-11-16,Electronics,Write Electronic,2,771.34,frequent,1542.68
4625,889,2025-05-02,Clothing,Visit Clothin,2,111.33,frequent,222.66
4626,889,2024-09-29,Home & Garden,Cover Home & Garde,2,33.03,frequent,66.06
4627,889,2025-04-06,Sports,Middle Sport,2,99.28,frequent,198.56
4628,889,2024-06-21,Electronics,Officer Electronic,1,913.73,frequent,913.73
4629,889,2024-10-22,Beauty,Truth Beaut,3,23.96,frequent,71.88
4630,889,2024-07-06,Home & Garden,Medical Home & Garde,1,257.3,frequent,257.3
4631,889,2025-01-09,Home & Garden,Others Home & Garde,2,62.09,frequent,124.18
4632,889,2024-11-27,Electronics,Green Electronic,2,382.44,frequent,764.88
4633,890,2025-06-04,Books,May Book,1,22.36,occasional,22.36
4634,890,2025-06-05,Books,These Book,2,31.76,occasional,63.52
4635,891,2025-04-17,Electronics,Sound Electronic,2,708.71,frequent,1417.42
4636,891,2025-02-13,Beauty,Provide Beaut,3,38.18,frequent,114.54
4637,891,2025-03-28,Books,Listen Book,1,11.11,frequent,11.11
4638,891,2025-04-25,Clothing,Church Clothin,1,34.07,frequent,34.07
4639,891,2025-05-22,Electronics,Gas Electronic,3,918.64,frequent,2755.92
4640,891,2025-02-06,Electronics,Probably Electronic,3,915.78,frequent,2747.34
4641,891,2025-04-25,Home & Garden,It Home & Garde,3,144.07,frequent,432.21
4642,891,2025-03-18,Clothing,We Clothin,3,43.63,frequent,130.89
4643,891,2025-03-19,Clothing,Now Clothin,2,169.64,frequent,339.28
4644,891,2025-02-01,Beauty,Religious Beaut,2,61.11,frequent,122.22
4645,892,2025-05-12,Sports,Simply Sport,2,113.21,frequent,226.42
4646,892,2024-12-11,Clothing,Behavior Clothin,1,53.76,frequent,53.76
4647,892,2025-05-06,Sports,Second Sport,1,332.31,frequent,332.31
4648,892,2024-10-09,Home & Garden,Professor Home & Garde,2,105.68,frequent,211.36
4649,892,2025-04-19,Electronics,Second Electronic,2,223.87,frequent,447.74
4650,892,2024-12-18,Books,Quite Book,1,38.07,frequent,38.07
4651,892,2024-11-02,Clothing,Operation Clothin,1,55.99,frequent,55.99
4652,892,2024-10-24,Electronics,Present Electronic,3,834.49,frequent,2503.47
4653,893,2024-08-24,Sports,Sometimes Sport,1,97.54,regular,97.54
4654,893,2023-10-22,Books,Over Book,1,39.41,regular,39.41
4655,893,2024-08-12,Sports,Social Sport,1,399.0,regular,399.0
4656,893,2024-07-14,Beauty,Watch Beaut,3,50.17,regular,150.51
4657,894,2024-02-27,Electronics,Reason Electronic,1,908.78,frequent,908.78
4658,894,2025-05-09,Books,Couple Book,2,48.19,frequent,96.38
4659,894,2025-05-22,Electronics,Face Electronic,2,926.57,frequent,1853.14
4660,894,2025-02-27,Books,Else Book,3,22.97,frequent,68.91
4661,894,2025-03-19,Electronics,Those Electronic,1,317.11,frequent,317.11
4662,894,2025-04-16,Sports,Life Sport,3,44.09,frequent,132.27
4663,894,2024-03-30,Home & Garden,None Home & Garde,3,174.84,frequent,524.52
4664,894,2024-12-03,Home & Garden,Interest Home & Garde,2,38.73,frequent,77.46
4665,895,2024-09-08,Beauty,Million Beaut,2,62.87,occasional,125.74
4666,895,2025-03-09,Electronics,Agency Electronic,1,66.17,occasional,66.17
4667,895,2024-03-26,Beauty,Couple Beaut,3,43.13,occasional,129.39
4668,896,2024-05-29,Beauty,Trade Beaut,1,71.78,occasional,71.78
4669,897,2025-02-02,Books,Idea Book,1,43.1,regular,43.1
4670,897,2024-11-21,Home & Garden,Building Home & Garde,1,234.44,regular,234.44
4671,897,2025-06-03,Books,Number Book,3,33.06,regular,99.18
4672,897,2024-10-29,Electronics,Charge Electronic,2,840.98,regular,1681.96
4673,898,2024-01-19,Clothing,Special Clothin,3,147.01,frequent,441.03
4674,898,2023-11-22,Electronics,Food Electronic,1,585.48,frequent,585.48
4675,898,2025-05-10,Beauty,Resource Beaut,2,11.42,frequent,22.84
4676,898,2024-01-10,Sports,Possible Sport,2,39.93,frequent,79.86
4677,898,2025-05-15,Sports,Course Sport,3,374.09,frequent,1122.27
4678,898,2023-10-14,Clothing,Article Clothin,1,51.19,frequent,51.19
4679,898,2024-03-30,Books,Bit Book,1,44.76,frequent,44.76
4680,898,2024-04-13,Clothing,Itself Clothin,2,150.69,frequent,301.38
4681,898,2025-04-03,Beauty,Evening Beaut,2,32.82,frequent,65.64
4682,898,2024-05-17,Books,Their Book,3,40.99,frequent,122.97
4683,898,2025-04-07,Home & Garden,Area Home & Garde,2,226.65,frequent,453.3
4684,898,2024-01-31,Beauty,Soldier Beaut,3,16.76,frequent,50.28
4685,898,2024-10-02,Clothing,Economic Clothin,2,174.41,frequent,348.82
4686,898,2024-07-29,Beauty,Soldier Beaut,2,74.81,frequent,149.62
4687,899,2024-12-11,Clothing,Building Clothin,1,130.3,occasional,130.3
4688,899,2024-09-16,Sports,Friend Sport,3,59.14,occasional,177.42
4689,900,2024-08-15,Sports,Investment Sport,3,223.27,occasional,669.81
4690,900,2024-01-07,Electronics,Air Electronic,1,573.3,occasional,573.3
4691,901,2025-05-11,Clothing,East Clothin,3,22.28,regular,66.84
4692,901,2025-06-04,Clothing,After Clothin,2,189.9,regular,379.8
4693,901,2025-05-04,Books,Peace Book,2,35.44,regular,70.88
4694,901,2025-05-24,Books,Employee Book,3,11.08,regular,33.24
