order_id,customer_id,order_date,customer_type,order_total,num_items
1979,692,2025-05-05,regular,222.47,2
1980,693,2024-09-30,regular,83.2,1
1981,693,2024-01-19,regular,26.43,1
1982,693,2025-01-26,regular,225.65,3
1983,694,2025-04-03,regular,1213.82,1
1984,694,2024-12-06,regular,444.5,3
1985,695,2025-03-20,frequent,1656.41,3
1986,695,2024-12-04,frequent,1379.8,3
1987,695,2024-10-20,frequent,659.3,2
1988,695,2024-08-25,frequent,458.04,1
1989,695,2024-12-11,frequent,160.73,1
1990,696,2024-01-26,frequent,240.3,2
1991,696,2023-12-05,frequent,810.86,2
1992,696,2024-02-17,frequent,949.3,3
1993,696,2024-10-19,frequent,1601.31,2
1994,696,2025-05-11,frequent,460.69,3
1995,696,2025-05-04,frequent,652.02,3
1996,697,2025-03-16,frequent,29.6,1
1997,697,2025-01-28,frequent,2137.98,2
1998,697,2025-04-23,frequent,152.6,1
1999,697,2025-01-18,frequent,294.0,3
2000,697,2024-11-19,frequent,143.36,1
2001,697,2025-02-11,frequent,277.25,2
2002,698,2025-03-01,frequent,557.56,1
2003,698,2024-06-30,frequent,152.56,1
2004,698,2025-02-18,frequent,433.45,3
2005,698,2023-10-16,frequent,754.41,3
2006,699,2024-09-28,occasional,360.84,2
2007,699,2024-12-22,occasional,455.82,2
2008,700,2025-01-06,occasional,94.0,2
2009,700,2024-08-20,occasional,155.93,1
2010,701,2025-02-18,frequent,368.94,3
2011,701,2024-01-07,frequent,603.1,1
2012,701,2023-12-03,frequent,25.22,1
2013,701,2024-09-05,frequent,487.12,3
2014,702,2025-05-14,regular,73.99,1
2015,702,2025-06-04,regular,641.08,1
2016,703,2025-05-06,regular,46.58,1
2017,703,2025-03-14,regular,187.23,1
2018,704,2025-03-16,regular,150.13,2
2019,704,2025-01-11,regular,1764.76,3
2020,704,2025-01-24,regular,1607.88,1
2021,705,2025-02-03,occasional,751.7,3
2022,705,2024-06-20,occasional,485.12,3
2023,706,2025-05-08,occasional,141.66,1
2024,706,2025-05-16,occasional,2020.85,3
2025,707,2024-08-08,occasional,3107.65,3
2026,707,2024-07-12,occasional,330.32,3
2027,708,2024-05-09,occasional,249.2,2
2028,709,2025-05-25,occasional,532.46,2
2029,709,2025-05-14,occasional,302.85,2
2030,710,2025-04-07,regular,335.7,1
2031,710,2024-06-15,regular,84.08,3
2032,711,2025-03-04,regular,596.7,3
2033,711,2023-08-14,regular,717.97,3
2034,712,2024-11-06,frequent,197.56,1
2035,712,2024-09-01,frequent,59.22,1
2036,712,2025-04-13,frequent,28.55,1
2037,713,2024-09-10,frequent,352.05,2
2038,713,2024-08-26,frequent,207.09,2
2039,713,2025-02-12,frequent,408.81,3
2040,713,2025-03-15,frequent,49.18,1
2041,713,2025-01-01,frequent,924.41,3
2042,714,2025-03-10,regular,75.74,1
2043,714,2025-03-09,regular,102.23,2
2044,714,2024-11-22,regular,381.34,1
2045,715,2024-07-11,frequent,155.92,1
2046,715,2025-05-14,frequent,811.21,1
2047,715,2025-01-07,frequent,759.15,3
2048,715,2025-04-19,frequent,14.94,1
2049,715,2024-06-23,frequent,548.77,1
2050,715,2024-08-24,frequent,601.9,2
2051,715,2024-09-28,frequent,666.12,3
2052,716,2025-01-25,regular,654.7,3
2053,716,2023-12-20,regular,379.89,3
2054,716,2024-11-23,regular,40.19,1
2055,717,2023-11-25,occasional,563.23,2
2056,717,2023-11-03,occasional,276.06,1
2057,718,2025-01-28,frequent,963.0,2
2058,718,2025-02-02,frequent,202.68,3
2059,718,2024-03-30,frequent,172.43,2
2060,718,2024-12-02,frequent,78.51,1
2061,718,2024-07-20,frequent,202.71,2
2062,718,2024-05-14,frequent,1012.49,2
2063,719,2024-12-13,occasional,708.9,3
2064,719,2024-11-01,occasional,373.78,3
2065,720,2025-01-05,occasional,781.86,2
2066,721,2024-08-14,occasional,197.87,1
2067,721,2024-10-25,occasional,470.14,2
2068,722,2025-02-16,regular,312.88,3
2069,722,2024-11-03,regular,1232.62,3
2070,723,2025-05-12,occasional,183.56,2
2071,724,2025-05-19,occasional,491.63,2
2072,724,2025-04-29,occasional,676.91,3
2073,725,2024-05-25,occasional,254.58,2
2074,726,2024-08-26,frequent,888.68,3
2075,726,2025-04-30,frequent,753.3,3
2076,726,2024-11-08,frequent,814.46,1
2077,726,2024-10-18,frequent,62.94,1
2078,727,2024-04-26,frequent,359.98,2
2079,727,2023-12-23,frequent,1003.41,3
2080,727,2024-09-23,frequent,538.82,2
2081,728,2023-11-12,regular,600.15,2
2082,728,2023-07-27,regular,78.12,1
2083,729,2024-08-21,occasional,288.48,2
2084,729,2025-01-29,occasional,1486.54,1
2085,730,2025-05-28,regular,104.73,2
2086,730,2025-06-06,regular,2206.91,3
2087,731,2024-04-05,regular,1449.75,3
2088,731,2025-02-09,regular,202.36,2
2089,731,2025-01-24,regular,781.63,2
2090,731,2024-12-27,regular,112.23,2
2091,732,2024-02-02,regular,164.47,2
2092,732,2025-01-27,regular,1943.97,2
2093,732,2024-07-17,regular,552.23,3
2094,733,2024-09-03,regular,528.6,2
2095,733,2025-03-31,regular,197.3,2
2096,734,2025-03-28,regular,203.81,1
2097,734,2025-03-29,regular,413.65,1
2098,734,2025-02-07,regular,743.44,3
2099,734,2025-04-13,regular,199.79,1
2100,735,2025-06-02,occasional,309.24,3
2101,736,2025-01-25,frequent,439.22,3
2102,736,2025-01-11,frequent,196.76,1
2103,736,2025-02-02,frequent,29.02,1
2104,736,2025-06-04,frequent,157.03,2
2105,736,2025-02-18,frequent,249.06,2
2106,737,2024-09-21,regular,2170.98,3
2107,737,2024-06-25,regular,59.0,1
2108,737,2024-07-24,regular,341.08,2
2109,738,2024-11-20,occasional,445.46,3
2110,739,2025-05-07,regular,493.95,3
2111,739,2025-04-17,regular,565.88,3
2112,740,2024-12-09,regular,159.38,1
2113,740,2024-11-08,regular,641.74,1
2114,741,2024-07-15,frequent,205.6,1
2115,741,2024-02-28,frequent,89.52,1
2116,741,2025-01-06,frequent,393.34,3
2117,741,2024-03-08,frequent,174.38,1
2118,742,2023-12-05,occasional,322.78,2
2119,742,2024-08-07,occasional,602.31,2
2120,743,2024-11-13,frequent,1271.74,3
2121,743,2024-12-05,frequent,100.03,1
2122,743,2025-01-01,frequent,145.6,1
2123,743,2025-03-09,frequent,93.9,1
2124,743,2025-05-13,frequent,593.0,3
2125,744,2024-02-29,occasional,28.18,1
2126,744,2024-12-25,occasional,264.48,2
2127,745,2025-01-01,occasional,34.06,1
2128,746,2025-04-15,regular,631.78,2
2129,746,2025-02-04,regular,139.3,2
2130,747,2024-09-23,frequent,128.86,2
2131,747,2024-07-16,frequent,222.65,3
2132,747,2024-11-13,frequent,35.75,1
2133,748,2024-12-29,regular,56.2,1
2134,748,2025-03-20,regular,1158.73,2
2135,748,2024-08-28,regular,61.82,1
2136,749,2025-04-21,regular,940.94,3
2137,749,2025-05-01,regular,130.23,2
2138,749,2025-05-21,regular,419.38,3
2139,749,2025-05-06,regular,656.58,1
2140,750,2025-06-06,frequent,349.73,3
2141,750,2025-05-15,frequent,220.79,3
2142,750,2025-05-17,frequent,436.62,3
2143,750,2025-05-23,frequent,1831.76,1
2144,750,2025-05-12,frequent,90.29,2
2145,751,2024-12-18,occasional,34.17,1
2146,751,2024-10-01,occasional,665.7,3
2147,752,2024-03-10,regular,360.56,2
2148,752,2024-07-23,regular,382.14,1
2149,753,2025-05-01,frequent,199.44,1
2150,753,2025-05-16,frequent,360.04,3
2151,753,2025-05-28,frequent,2052.49,2
2152,753,2025-06-01,frequent,397.52,1
2153,754,2025-06-02,occasional,311.24,2
2154,755,2025-05-26,frequent,1004.76,2
2155,755,2025-05-19,frequent,1627.24,3
2156,755,2025-05-29,frequent,328.8,1
2157,755,2025-06-02,frequent,776.96,1
2158,755,2025-05-08,frequent,183.3,1
2159,756,2024-10-14,regular,1400.4,2
2160,756,2024-07-15,regular,14.42,1
2161,756,2025-03-06,regular,440.0,1
2162,756,2025-03-14,regular,266.5,1
2163,757,2025-05-15,regular,419.85,2
2164,757,2025-05-31,regular,1814.27,2
2165,757,2025-05-21,regular,435.06,3
2166,758,2025-05-03,frequent,802.45,3
2167,758,2024-05-27,frequent,245.94,1
2168,758,2024-08-09,frequent,494.69,3
2169,759,2024-05-14,regular,1798.42,1
2170,759,2023-11-07,regular,549.88,1
2171,759,2025-02-18,regular,61.66,2
2172,760,2025-05-24,regular,897.4,2
2173,760,2025-05-31,regular,258.9,3
2174,760,2025-06-03,regular,1627.06,2
2175,760,2025-05-09,regular,47.62,2
2176,761,2025-05-18,regular,398.56,3
2177,761,2025-04-08,regular,461.11,2
2178,761,2025-05-12,regular,238.52,1
2179,762,2025-06-08,regular,1138.15,2
2180,762,2025-06-08,regular,284.59,2
2181,762,2025-06-08,regular,90.91,1
2182,762,2025-06-08,regular,160.25,1
2183,763,2024-07-19,frequent,1075.42,3
2184,763,2025-03-02,frequent,632.6,3
2185,763,2025-04-16,frequent,48.46,1
2186,763,2024-05-21,frequent,87.59,2
2187,764,2025-05-15,frequent,582.65,3
2188,764,2025-05-28,frequent,30.67,1
2189,764,2025-04-27,frequent,159.96,2
2190,764,2025-06-06,frequent,500.74,3
2191,764,2025-05-01,frequent,40.66,1
2192,764,2025-05-31,frequent,521.78,3
2193,764,2025-05-14,frequent,462.66,3
2194,765,2024-03-16,occasional,702.4,1
2195,765,2024-06-24,occasional,123.48,1
2196,766,2025-04-01,regular,94.16,1
2197,766,2024-12-26,regular,112.27,2
2198,766,2025-01-10,regular,534.83,3
2199,766,2025-03-11,regular,858.8,3
2200,767,2024-10-09,occasional,165.09,1
2201,767,2024-12-26,occasional,38.91,1
2202,768,2025-02-06,occasional,617.02,1
2203,768,2025-01-09,occasional,470.05,3
2204,769,2025-05-20,frequent,65.27,1
2205,769,2025-02-25,frequent,893.08,2
2206,769,2025-03-08,frequent,210.11,1
2207,769,2025-05-11,frequent,180.44,3
2208,770,2025-03-01,regular,796.83,3
2209,770,2025-02-28,regular,476.32,2
2210,770,2025-06-05,regular,104.06,2
2211,770,2025-03-01,regular,352.72,2
2212,771,2024-07-17,regular,273.32,3
2213,771,2024-06-29,regular,1140.68,2
2214,771,2023-08-26,regular,1752.98,2
2215,772,2025-01-09,occasional,623.64,3
2216,772,2025-02-22,occasional,137.08,1
2217,773,2025-06-01,regular,517.82,3
2218,773,2024-12-09,regular,524.01,3
2219,774,2024-10-14,frequent,90.31,1
2220,774,2024-09-25,frequent,774.5,2
2221,774,2025-02-24,frequent,1434.36,3
2222,774,2025-05-13,frequent,215.7,1
2223,774,2024-09-27,frequent,147.48,1
2224,774,2025-03-11,frequent,342.43,3
2225,775,2025-05-19,regular,83.9,2
2226,775,2025-04-08,regular,1090.68,2
2227,775,2025-04-26,regular,112.96,2
2228,776,2025-05-24,frequent,633.46,2
2229,776,2024-12-30,frequent,169.69,2
2230,776,2023-12-15,frequent,651.9,1
2231,776,2025-05-11,frequent,313.59,2
2232,776,2025-06-01,frequent,501.94,1
2233,777,2024-11-06,frequent,76.38,2
2234,777,2024-12-11,frequent,1722.58,1
2235,777,2024-03-25,frequent,547.9,3
2236,777,2025-05-05,frequent,1543.06,1
2237,778,2025-01-31,regular,514.5,1
2238,778,2025-03-17,regular,88.15,1
2239,778,2025-01-09,regular,174.74,2
2240,779,2025-05-08,regular,165.86,3
2241,779,2025-05-15,regular,621.14,1
2242,780,2024-09-11,occasional,182.73,3
2243,781,2025-05-11,occasional,66.28,2
2244,781,2024-05-24,occasional,696.0,2
2245,782,2023-11-15,regular,535.48,3
2246,782,2024-08-24,regular,569.59,2
2247,782,2024-01-02,regular,828.57,2
2248,783,2025-04-29,occasional,42.46,1
2249,783,2025-04-10,occasional,80.91,2
2250,784,2025-03-13,frequent,50.73,1
2251,784,2025-03-20,frequent,2255.99,3
2252,784,2025-03-09,frequent,297.68,3
2253,784,2025-03-12,frequent,311.16,1
2254,784,2025-05-09,frequent,43.47,1
2255,785,2025-01-06,regular,1077.54,3
2256,785,2025-05-03,regular,187.89,1
2257,785,2024-10-17,regular,499.22,2
2258,786,2025-02-19,occasional,839.58,2
2259,787,2024-12-26,regular,1142.76,2
2260,787,2025-02-26,regular,123.26,1
2261,788,2025-04-05,occasional,271.34,1
2262,788,2025-05-03,occasional,556.55,3
2263,789,2025-03-20,frequent,515.8,1
2264,789,2024-10-14,frequent,1786.39,3
2265,789,2024-06-03,frequent,463.16,2
2266,790,2024-09-11,regular,585.44,3
2267,790,2025-04-02,regular,150.15,1
2268,790,2024-09-15,regular,969.12,3
2269,790,2024-06-22,regular,82.0,1
2270,791,2025-03-15,regular,249.39,2
2271,791,2025-01-14,regular,39.57,1
2272,792,2025-04-18,regular,354.9,3
2273,792,2023-09-16,regular,232.58,2
2274,792,2024-06-01,regular,290.46,3
2275,793,2024-07-21,frequent,18.03,1
2276,793,2024-12-26,frequent,384.26,1
2277,793,2024-11-07,frequent,97.86,2
2278,793,2024-10-11,frequent,367.9,1
2279,794,2024-08-25,regular,77.1,1
2280,794,2024-10-13,regular,789.1,2
2281,794,2024-03-18,regular,231.93,1
2282,794,2024-12-03,regular,207.08,1
2283,795,2024-10-19,regular,2768.25,3
2284,795,2025-06-05,regular,191.72,1
2285,796,2025-05-21,regular,790.6,3
2286,796,2024-12-25,regular,321.4,3
2287,796,2025-01-05,regular,352.15,3
2288,797,2025-05-02,regular,2092.88,3
2289,797,2025-05-30,regular,821.66,3
2290,798,2025-03-21,occasional,365.91,2
2291,798,2025-03-27,occasional,85.84,1
2292,799,2024-09-17,frequent,270.12,2
2293,799,2025-04-16,frequent,573.28,3
2294,799,2024-06-25,frequent,1812.7,2
2295,799,2024-10-24,frequent,99.18,1
2296,799,2025-04-04,frequent,394.92,1
2297,799,2024-07-23,frequent,108.41,2
2298,800,2025-02-04,occasional,515.42,2
2299,800,2025-05-29,occasional,1238.99,3
2300,801,2025-06-08,regular,835.04,1
2301,801,2025-06-06,regular,762.36,3
2302,802,2025-04-23,frequent,438.39,2
2303,802,2025-06-01,frequent,253.94,3
2304,802,2025-05-06,frequent,170.37,2
2305,802,2025-05-06,frequent,498.94,2
2306,802,2025-04-30,frequent,2259.74,2
2307,802,2025-05-06,frequent,447.1,3
2308,803,2025-05-30,regular,287.52,2
2309,803,2025-05-31,regular,396.26,2
2310,803,2025-05-22,regular,436.82,3
2311,804,2024-12-23,regular,869.22,3
2312,804,2025-04-27,regular,278.72,3
2313,804,2024-12-04,regular,2085.96,3
2314,805,2024-12-22,regular,1783.64,3
2315,805,2024-10-29,regular,325.98,3
2316,806,2024-09-19,regular,716.96,1
2317,806,2024-09-22,regular,107.13,3
2318,806,2024-05-24,regular,382.66,2
2319,806,2025-05-26,regular,30.7,1
2320,807,2024-04-09,occasional,71.95,2
2321,807,2024-02-08,occasional,192.52,2
2322,808,2025-04-02,regular,69.73,1
2323,808,2025-02-27,regular,945.08,2
2324,808,2024-08-31,regular,1031.43,3
2325,809,2024-11-21,regular,262.16,2
2326,809,2025-06-07,regular,112.92,2
2327,810,2024-07-14,regular,104.5,2
2328,810,2025-02-25,regular,773.99,3
2329,810,2025-01-06,regular,86.82,1
2330,810,2024-03-19,regular,101.74,1
2331,811,2024-11-28,occasional,55.48,2
2332,812,2025-06-01,regular,238.56,2
2333,812,2024-05-14,regular,1639.04,2
2334,813,2025-05-05,regular,45.16,1
2335,813,2025-03-15,regular,237.95,2
2336,813,2024-07-15,regular,738.96,1
2337,814,2025-02-26,regular,120.66,1
2338,814,2025-05-13,regular,56.22,1
2339,815,2024-03-01,frequent,502.44,3
2340,815,2024-08-20,frequent,26.5,1
2341,815,2024-12-20,frequent,21.23,1
2342,815,2023-08-17,frequent,300.71,2
2343,815,2024-11-05,frequent,254.34,1
2344,815,2025-02-14,frequent,43.08,1
2345,816,2024-09-25,occasional,901.0,3
2346,816,2025-02-17,occasional,1266.42,2
2347,817,2024-10-15,frequent,92.93,2
2348,817,2025-01-11,frequent,239.75,3
2349,817,2024-05-31,frequent,34.76,1
2350,817,2025-01-27,frequent,50.82,1
2351,818,2025-02-17,regular,311.07,1
2352,818,2025-01-12,regular,1127.38,2
2353,819,2024-06-19,frequent,355.42,1
2354,819,2025-05-20,frequent,1376.88,3
2355,819,2025-03-19,frequent,131.84,1
2356,819,2024-11-25,frequent,1331.23,3
2357,820,2025-04-10,occasional,472.01,2
2358,820,2024-07-17,occasional,210.64,1
2359,821,2025-04-02,occasional,335.87,1
2360,822,2023-10-24,occasional,794.47,3
2361,822,2025-02-24,occasional,742.11,3
2362,823,2025-06-08,occasional,692.79,3
2363,823,2024-11-23,occasional,27.38,1
2364,824,2025-02-03,regular,96.57,2
2365,824,2024-08-22,regular,96.92,1
2366,825,2024-07-10,regular,2276.81,3
2367,825,2025-05-20,regular,38.32,1
2368,825,2024-07-20,regular,459.58,3
2369,825,2024-09-05,regular,1617.54,1
2370,826,2024-01-02,occasional,522.0,2
2371,826,2025-02-09,occasional,474.17,3
2372,827,2025-04-11,frequent,238.35,3
2373,827,2025-01-01,frequent,653.16,3
2374,827,2025-03-15,frequent,1869.91,3
2375,827,2025-05-16,frequent,495.52,2
2376,828,2025-02-28,regular,135.01,3
2377,828,2025-04-27,regular,400.84,1
2378,829,2025-04-30,regular,850.12,3
2379,829,2025-03-31,regular,1294.45,2
2380,829,2025-03-31,regular,297.79,2
2381,830,2025-06-06,frequent,1024.22,3
2382,830,2025-06-06,frequent,1355.74,3
2383,830,2025-06-07,frequent,323.2,2
2384,830,2025-05-22,frequent,363.72,2
2385,831,2025-01-26,regular,861.52,3
2386,831,2024-06-05,regular,79.03,2
2387,832,2025-05-22,frequent,1551.64,3
2388,832,2025-06-04,frequent,826.3,2
2389,832,2025-05-20,frequent,464.95,3
2390,832,2025-05-29,frequent,195.6,2
2391,832,2025-05-23,frequent,2377.65,3
2392,833,2025-02-01,occasional,1198.67,3
2393,833,2024-11-16,occasional,54.38,1
2394,834,2023-09-01,regular,437.68,1
2395,834,2023-11-19,regular,1047.09,3
2396,835,2025-05-30,regular,303.31,2
2397,835,2025-05-08,regular,963.19,1
2398,835,2025-05-07,regular,599.5,2
2399,835,2025-05-11,regular,1085.33,3
2400,836,2024-02-16,regular,380.41,2
2401,836,2023-11-07,regular,1316.38,3
2402,836,2024-03-02,regular,374.26,3
2403,837,2025-04-11,regular,188.26,1
2404,837,2025-02-17,regular,2383.56,2
2405,837,2024-10-27,regular,443.66,2
2406,837,2024-09-14,regular,639.26,3
2407,838,2025-01-06,occasional,806.8,3
2408,838,2025-01-28,occasional,420.68,3
2409,839,2024-10-06,regular,178.08,2
2410,839,2024-10-25,regular,286.49,2
2411,839,2024-06-03,regular,137.72,2
2412,840,2025-04-17,regular,1000.33,2
2413,840,2025-03-01,regular,89.08,1
2414,840,2025-05-06,regular,1528.52,3
2415,840,2025-03-28,regular,49.78,1
2416,841,2024-03-15,frequent,350.33,1
2417,841,2024-05-28,frequent,178.87,3
2418,841,2025-01-19,frequent,475.1,1
2419,842,2025-03-17,regular,1995.8,1
2420,842,2025-04-22,regular,404.42,2
2421,842,2025-03-26,regular,191.8,1
2422,842,2025-01-03,regular,448.79,3
2423,843,2023-12-15,frequent,1225.06,3
2424,843,2024-07-30,frequent,1695.29,2
2425,843,2025-01-24,frequent,94.13,2
2426,844,2024-03-08,regular,1105.4,3
2427,844,2024-11-24,regular,28.73,1
2428,844,2025-01-25,regular,25.8,1
2429,845,2024-01-09,frequent,515.82,3
2430,845,2024-07-02,frequent,80.8,1
2431,845,2023-12-24,frequent,1372.1,3
2432,845,2025-03-31,frequent,1526.4,2
2433,846,2024-07-19,occasional,823.76,1
2434,847,2025-03-27,regular,279.78,3
2435,847,2025-01-03,regular,692.64,2
2436,847,2025-02-18,regular,259.02,2
2437,847,2024-12-02,regular,35.05,1
2438,848,2025-03-07,regular,530.54,1
2439,848,2024-09-15,regular,95.52,1
2440,848,2025-02-25,regular,386.27,3
2441,849,2025-04-13,frequent,455.32,3
2442,849,2025-06-04,frequent,1899.34,2
2443,849,2025-04-13,frequent,289.35,3
2444,849,2025-01-01,frequent,586.06,1
2445,849,2024-12-23,frequent,78.58,1
2446,849,2024-12-31,frequent,574.8,3
2447,850,2024-09-29,occasional,1927.19,3
2448,851,2025-04-07,occasional,578.63,2
2449,852,2023-12-29,frequent,269.56,3
2450,852,2024-10-26,frequent,344.79,3
2451,852,2024-06-30,frequent,463.59,3
2452,852,2025-01-09,frequent,153.96,1
2453,852,2024-11-19,frequent,804.0,2
2454,852,2025-01-23,frequent,970.15,3
2455,853,2024-07-03,regular,196.83,1
2456,853,2025-02-10,regular,487.35,1
2457,854,2024-05-22,regular,145.6,2
2458,854,2025-01-24,regular,1942.72,1
2459,855,2024-07-15,occasional,465.54,3
2460,855,2024-05-03,occasional,538.0,3
2461,856,2024-09-29,regular,509.26,2
2462,856,2025-05-12,regular,283.12,1
2463,856,2024-10-21,regular,14.31,1
2464,856,2025-04-16,regular,397.91,3
2465,857,2024-10-15,regular,369.78,1
2466,857,2024-09-05,regular,257.29,2
2467,857,2025-03-21,regular,928.01,3
2468,857,2025-01-11,regular,862.94,3
2469,858,2025-06-05,frequent,780.19,3
2470,858,2025-05-17,frequent,528.15,2
2471,858,2025-06-08,frequent,2468.56,3
2472,859,2024-08-23,frequent,119.2,2
2473,859,2025-03-09,frequent,1539.46,1
2474,859,2024-10-26,frequent,349.9,2
2475,860,2025-04-14,regular,71.23,2
2476,860,2024-11-07,regular,1087.5,2
2477,860,2025-02-26,regular,821.93,2
2478,861,2025-01-31,regular,51.39,1
2479,861,2025-02-20,regular,320.48,1
2480,862,2024-11-30,regular,385.02,1
2481,862,2025-04-30,regular,558.78,2
2482,862,2023-11-24,regular,1497.15,3
2483,862,2024-12-22,regular,34.48,1
2484,863,2024-12-19,occasional,1152.76,1
2485,863,2024-09-02,occasional,416.49,3
2486,864,2024-04-22,regular,641.23,3
2487,864,2025-06-02,regular,789.48,3
2488,865,2023-10-31,regular,279.54,3
2489,865,2025-02-12,regular,487.62,2
2490,866,2024-01-19,frequent,254.08,1
2491,866,2024-02-05,frequent,252.33,1
2492,866,2024-03-06,frequent,90.16,1
2493,866,2024-09-13,frequent,405.0,3
2494,867,2025-02-01,occasional,330.49,3
2495,867,2024-07-29,occasional,1809.16,1
2496,868,2024-04-24,regular,37.96,1
2497,868,2024-02-06,regular,1261.22,3
2498,868,2024-06-24,regular,1182.34,2
2499,868,2024-12-06,regular,2374.48,3
2500,869,2024-05-31,frequent,520.77,3
2501,869,2024-06-14,frequent,782.18,3
2502,869,2024-02-11,frequent,902.45,3
2503,869,2024-11-25,frequent,362.12,1
2504,869,2024-01-22,frequent,1237.8,3
2505,869,2025-04-21,frequent,119.44,2
2506,869,2024-03-28,frequent,633.8,3
2507,870,2025-03-12,regular,697.24,3
2508,870,2024-11-10,regular,3175.91,3
2509,870,2025-02-16,regular,694.84,1
2510,870,2023-10-28,regular,921.11,2
2511,871,2025-04-15,occasional,111.58,2
2512,871,2025-02-24,occasional,570.69,2
2513,872,2024-03-10,regular,147.41,2
2514,872,2024-02-04,regular,1010.16,3
2515,872,2024-12-23,regular,1675.72,2
2516,873,2025-05-29,occasional,992.56,3
2517,873,2025-05-18,occasional,27.21,1
2518,874,2024-11-17,regular,408.92,2
2519,874,2024-03-06,regular,435.14,3
2520,874,2024-08-23,regular,251.92,3
2521,874,2024-12-30,regular,166.1,1
2522,875,2024-04-23,regular,87.02,1
2523,875,2024-10-08,regular,1377.73,3
2524,876,2025-06-08,regular,31.6,1
2525,876,2025-05-19,regular,269.04,2
2526,876,2025-05-28,regular,575.79,3
2527,876,2025-05-17,regular,841.66,3
2528,877,2024-10-25,regular,797.42,3
2529,877,2025-01-23,regular,88.52,1
2530,877,2024-09-14,regular,241.7,1
2531,877,2024-10-30,regular,193.44,2
2532,878,2025-04-21,regular,336.94,1
2533,878,2025-02-18,regular,556.0,3
2534,878,2025-01-24,regular,559.36,1
2535,879,2024-12-28,occasional,2140.82,3
2536,880,2024-09-20,occasional,1255.19,2
2537,881,2024-02-09,regular,52.45,1
2538,881,2024-12-03,regular,12.14,1
2539,882,2025-01-15,occasional,333.28,1
2540,883,2025-03-09,frequent,410.82,1
2541,883,2024-05-16,frequent,273.39,2
2542,883,2025-01-05,frequent,34.42,1
2543,883,2025-04-07,frequent,939.33,3
2544,884,2024-02-09,frequent,79.34,1
2545,884,2024-04-07,frequent,90.24,1
2546,884,2024-10-27,frequent,1437.02,3
2547,884,2024-07-08,frequent,833.66,2
2548,884,2023-11-28,frequent,178.11,1
2549,884,2024-04-29,frequent,305.84,2
2550,884,2023-12-07,frequent,83.96,1
2551,885,2024-08-22,regular,127.94,3
2552,885,2024-11-20,regular,259.78,3
2553,886,2024-10-27,frequent,344.03,2
2554,886,2025-05-12,frequent,395.48,3
2555,886,2024-04-13,frequent,235.38,2
2556,886,2024-08-13,frequent,90.53,1
2557,886,2024-01-17,frequent,1891.33,2
2558,887,2025-05-14,regular,1262.75,3
2559,887,2024-09-03,regular,114.58,1
2560,887,2024-07-12,regular,310.54,2
2561,887,2024-10-24,regular,1471.68,3
2562,888,2025-01-03,regular,652.16,2
2563,888,2024-08-25,regular,144.66,1
2564,889,2025-04-30,regular,963.42,2
2565,889,2025-02-16,regular,1930.59,2
2566,889,2025-02-03,regular,908.28,3
2567,889,2025-02-03,regular,1465.85,3
2568,890,2025-03-06,regular,855.5,2
2569,890,2024-08-28,regular,864.99,3
2570,891,2025-05-23,regular,498.88,3
2571,891,2025-05-23,regular,551.61,1
2572,891,2025-01-25,regular,482.98,3
2573,892,2025-03-03,occasional,183.41,3
2574,893,2024-10-25,regular,37.18,1
2575,893,2024-07-16,regular,651.88,1
2576,894,2025-04-07,regular,234.9,2
2577,894,2024-07-02,regular,835.52,2
2578,895,2025-05-20,regular,241.41,1
2579,895,2025-02-11,regular,217.61,2
2580,896,2025-02-01,occasional,897.04,2
2581,897,2024-08-22,regular,1645.4,1
2582,897,2025-04-06,regular,157.72,1
2583,897,2024-07-29,regular,443.77,3
2584,897,2024-10-02,regular,559.12,3
2585,898,2024-04-06,regular,859.74,1
2586,898,2024-01-28,regular,368.93,2
2587,898,2025-05-30,regular,146.65,2
2588,899,2025-04-11,occasional,469.19,2
2589,900,2024-11-07,frequent,1000.12,2
2590,900,2023-11-11,frequent,493.12,1
2591,900,2024-10-02,frequent,167.05,2
2592,900,2025-02-16,frequent,810.19,3
2593,900,2024-10-22,frequent,925.42,1
2594,901,2025-05-28,frequent,256.56,2
2595,901,2024-11-06,frequent,764.18,2
2596,901,2024-10-15,frequent,382.22,2
2597,902,2024-10-16,regular,995.52,2
2598,902,2025-03-06,regular,34.69,1
2599,903,2025-04-06,occasional,411.36,2
2600,903,2025-03-21,occasional,546.43,3
2601,904,2024-11-12,occasional,487.34,3
2602,904,2024-10-06,occasional,238.23,2
2603,905,2024-12-24,regular,1004.69,3
2604,905,2024-08-18,regular,77.18,1
2605,905,2024-06-18,regular,209.89,2
2606,905,2025-01-09,regular,122.48,2
2607,906,2024-10-06,regular,302.58,2
2608,906,2024-04-01,regular,251.59,1
2609,907,2025-04-09,frequent,1833.75,3
2610,907,2025-06-02,frequent,595.9,3
2611,907,2025-02-23,frequent,269.38,1
2612,907,2025-03-03,frequent,838.72,2
2613,907,2025-03-05,frequent,154.92,2
2614,907,2025-05-03,frequent,224.98,1
2615,908,2025-01-09,occasional,99.26,1
2616,908,2025-01-18,occasional,84.57,2
2617,909,2024-11-13,frequent,593.1,2
2618,909,2024-10-08,frequent,70.91,1
2619,909,2024-10-15,frequent,269.61,1
2620,909,2024-11-22,frequent,736.12,2
2621,909,2024-12-10,frequent,759.84,2
2622,910,2024-08-13,frequent,178.3,3
