customer_id,recency,frequency,total_spent,avg_order_value,spending_std,total_items,avg_items,age,gender_num,category_diversity,clv_current,clv_potential,is_at_risk,value_tier,clv_predicted,churn_probability,churn_predicted,clv_score,engagement_score,risk_score,overall_score,customer_tier
491,9,4,1310.88,327.72,342.94,6,1.5,18,1,3,1310.88,1966.3200000000002,0,1,1967.3591522222218,0.010153550703808776,0,22.0,52.0,1.0,54.0,Silver
492,140,3,1580.88,526.96,387.63,8,2.67,65,0,5,1580.88,3161.76,1,1,3157.791444523811,0.9771212464632069,1,36.0,72.0,98.0,37.0,Bronze
493,76,2,2031.24,1015.62,1026.1,6,3.0,48,1,3,2031.24,4062.48,1,2,4074.9748236446903,0.943791552405795,1,46.0,60.0,94.0,38.0,Bronze
494,8,7,1785.14,255.02,213.15,12,1.71,66,1,5,1785.14,1530.1200000000001,0,1,1522.6240350000005,0.04014895488881473,0,17.0,80.0,4.0,60.0,Gold
495,187,3,2295.95,765.32,859.85,7,2.33,55,0,4,2295.95,4591.9,1,2,4562.394461414142,0.9938859948406424,1,52.0,62.0,99.0,40.0,Silver
496,32,3,656.15,218.72,72.54,3,1.0,37,1,3,656.15,1312.3,0,0,1300.0462798340545,0.07277083506876873,0,14.0,42.0,7.0,46.0,Silver
497,36,2,599.23,299.61,361.24,4,2.0,62,1,4,599.23,1198.46,0,0,1205.764172301587,0.04216346059887094,0,13.0,54.0,4.0,50.0,Silver
498,6,2,1896.17,948.08,1236.0,4,2.0,69,0,3,1896.17,3792.34,0,2,3809.5040792857126,0.07745246202845131,0,43.0,48.0,8.0,59.0,Silver
499,59,2,126.78,63.39,45.61,2,1.0,31,0,1,126.78,253.56,0,0,241.14374261904766,0.029466441360620772,0,2.0,26.0,3.0,38.0,Bronze
500,52,1,308.66,308.66,0.0,2,2.0,45,1,2,308.66,617.32,0,0,620.3951931746034,0.01735733258295708,0,6.0,38.0,2.0,43.0,Silver
501,32,7,3777.64,539.66,472.28,16,2.29,58,0,6,3777.64,3237.96,0,2,3229.219468376623,0.0,0,37.0,92.0,0.0,72.0,Gold
502,294,2,211.66,105.83,12.8,2,1.0,28,1,1,211.66,423.32,1,0,424.07280093795094,0.9674699843664365,1,4.0,26.0,97.0,10.0,Bronze
503,144,2,1926.99,963.5,143.27,5,2.5,41,0,4,1926.99,3853.98,1,2,3855.7488824542124,0.9475309785607061,1,44.0,60.0,95.0,37.0,Bronze
504,202,3,1175.3,391.77,275.04,8,2.67,30,0,4,1175.3,2350.6,1,1,2352.5895124603185,0.9727937817258883,1,26.0,66.0,97.0,31.0,Bronze
505,50,4,2182.96,545.74,294.87,8,2.0,34,1,5,2182.96,3274.44,0,2,3280.393241103894,0.010788844183333996,0,37.0,69.0,1.0,65.0,Gold
506,289,2,696.14,348.07,446.11,3,1.5,29,0,3,696.14,1392.28,1,0,1396.9042401587303,0.9681784466757183,1,15.0,43.0,97.0,20.0,Bronze
507,277,3,1053.5,351.17,215.83,6,2.0,57,1,6,1053.5,2107.0,1,1,2110.285094480519,0.9885090909090909,1,24.0,70.0,99.0,31.0,Bronze
508,1,4,1433.34,358.34,263.64,8,2.0,28,1,5,1433.34,2150.04,0,1,2139.6787101587297,0.019886463497905883,0,24.0,69.0,2.0,60.0,Gold
509,5,3,599.81,199.94,151.63,6,2.0,63,0,4,599.81,1199.62,0,0,1187.2385483333337,0.004875,0,13.0,59.0,0.0,53.0,Silver
510,6,2,1030.01,515.0,385.04,4,2.0,47,0,4,1030.01,2060.02,0,1,2076.7632398412693,0.033511475702916564,0,23.0,54.0,3.0,54.0,Silver
511,35,4,1699.89,424.97,328.56,10,2.5,34,0,4,1699.89,2549.82,0,1,2556.1115829365085,0.007631183745583039,0,29.0,69.0,1.0,62.0,Gold
512,228,1,130.81,130.81,0.0,1,1.0,50,1,1,130.81,261.62,1,0,263.8758397619047,0.9905262100371378,1,2.0,21.0,99.0,7.0,Bronze
513,28,3,274.41,91.47,60.59,3,1.0,28,0,3,274.41,548.8199999999999,0,0,491.15196420634913,0.10692067913550816,0,5.0,42.0,11.0,41.0,Silver
514,57,2,2743.35,1371.68,974.84,5,2.5,67,1,3,2743.35,5486.7,0,2,5463.536963888889,0.04377582846003898,0,62.0,54.0,4.0,70.0,Gold
515,53,1,264.6,264.6,0.0,3,3.0,51,0,3,264.6,529.2,0,0,525.787183174603,0.12182217296973728,0,5.0,55.0,12.0,45.0,Silver
516,61,1,34.32,34.32,0.0,1,1.0,45,0,1,34.32,68.64,1,0,71.80565709956709,0.9095458949369188,1,0.0,21.0,91.0,9.0,Bronze
517,49,4,1111.64,277.91,215.98,6,1.5,46,0,4,1111.64,1667.46,0,1,1665.7575718903317,0.019266323781142614,0,19.0,58.0,2.0,54.0,Silver
518,175,4,3007.19,751.8,935.28,9,2.25,67,1,6,3007.19,4510.799999999999,1,2,4505.58148261905,0.9831164055004797,1,51.0,77.0,98.0,44.0,Silver
519,39,7,5253.22,750.46,669.96,16,2.29,60,0,6,5253.22,4502.76,0,2,4505.961265158732,0.0,0,51.0,92.0,0.0,78.0,Gold
520,162,1,584.88,584.88,0.0,2,2.0,19,1,1,584.88,1169.76,1,0,1208.261263968254,0.9863390553809808,1,13.0,33.0,99.0,15.0,Bronze
521,193,1,1128.52,1128.52,0.0,3,3.0,34,1,3,1128.52,2257.04,1,1,2315.942415468976,0.984875,1,26.0,55.0,98.0,28.0,Bronze
522,22,4,2345.59,586.4,450.93,8,2.0,46,0,5,2345.59,3518.3999999999996,0,2,3512.1660365873017,0.010788844183333996,0,40.0,69.0,1.0,66.0,Gold
523,662,1,978.62,978.62,0.0,3,3.0,23,0,3,978.62,1957.24,1,1,2052.5773045299143,0.9950952041362097,1,23.0,55.0,100.0,26.0,Bronze
524,96,4,1570.35,392.59,375.27,8,2.0,52,1,5,1570.35,2355.54,1,1,2352.603181746033,0.9730704539399607,1,26.0,69.0,97.0,32.0,Bronze
525,3,3,2524.96,841.65,696.18,6,2.0,46,1,5,2524.96,5049.9,0,2,5057.928446909758,0.017218997033657934,0,58.0,64.0,2.0,72.0,Gold
526,49,2,1022.8,511.4,628.99,4,2.0,21,0,3,1022.8,2045.6,0,1,2057.3109872222212,0.02434077577484418,0,23.0,48.0,2.0,53.0,Silver
527,8,1,60.16,60.16,0.0,1,1.0,31,0,1,60.16,120.32,0,0,119.25819908369417,0.02302874832113704,0,1.0,21.0,2.0,36.0,Bronze
528,5,3,404.33,134.78,80.6,4,1.33,35,1,3,404.33,808.66,0,0,808.9259869047615,0.03942843423077143,0,9.0,46.0,4.0,46.0,Silver
529,29,6,2752.83,458.8,349.87,14,2.33,22,0,6,2752.83,2752.8,0,2,2758.815855194806,0.041765407433390786,0,31.0,88.0,4.0,68.0,Gold
530,357,2,587.81,293.9,358.64,5,2.5,47,0,3,587.81,1175.62,1,0,1169.1510667460316,0.9851699878771507,1,13.0,54.0,99.0,22.0,Bronze
531,158,3,1266.79,422.26,96.14,6,2.0,33,1,5,1266.79,2533.56,1,1,2538.740777395383,0.9723136050636433,1,29.0,64.0,97.0,32.0,Bronze
532,172,5,1612.35,322.47,219.48,11,2.2,63,1,4,1612.35,1934.8200000000002,1,1,1927.498035079365,0.9345512823834287,1,22.0,70.0,93.0,32.0,Bronze
533,16,6,1172.24,195.37,179.49,10,1.67,60,0,5,1172.24,1172.22,0,1,1161.0600119047622,0.02311854114047895,0,13.0,75.0,2.0,57.0,Silver
534,17,1,86.06,86.06,0.0,2,2.0,43,0,1,86.06,172.12,0,0,175.60278317460322,0.051107566055127195,0,1.0,33.0,5.0,39.0,Bronze
535,23,2,764.15,382.08,289.51,4,2.0,59,0,4,764.15,1528.3,0,0,1530.7810183333331,0.024570868006278345,0,17.0,54.0,2.0,52.0,Silver
536,634,1,460.22,460.22,0.0,3,3.0,48,0,2,460.22,920.44,1,0,950.2581594444451,0.9939596851398789,1,10.0,49.0,99.0,19.0,Bronze
537,36,2,657.28,328.64,196.14,3,1.5,19,1,3,657.28,1314.56,0,0,1311.1073523809519,0.02267496208583025,0,14.0,43.0,2.0,48.0,Silver
538,10,4,5198.22,1299.55,1445.38,10,2.5,29,1,5,5198.22,7797.299999999999,0,2,7821.858073095237,0.015630547903275175,0,89.0,75.0,2.0,88.0,Platinum
539,110,7,2687.33,383.9,327.14,15,2.14,57,0,6,2687.33,2303.3999999999996,1,2,2306.0476362698414,0.9650637127578304,1,26.0,90.0,97.0,38.0,Bronze
540,10,7,2069.49,295.64,372.87,10,1.43,62,0,5,2069.49,1773.84,0,2,1764.26517063492,0.04029537890513257,0,20.0,77.0,4.0,60.0,Gold
541,97,3,623.84,207.95,171.19,4,1.33,34,0,4,623.84,1247.68,1,0,1251.3683252380945,0.9671458509246661,1,14.0,51.0,97.0,22.0,Bronze
542,38,3,1197.29,399.1,452.75,4,1.33,33,0,3,1197.29,2394.58,0,1,2394.3502030952386,0.017101607761623047,0,27.0,46.0,2.0,54.0,Silver
543,5,2,1219.48,609.74,353.72,3,1.5,53,0,3,1219.48,2438.96,0,1,2450.2616201587302,0.04577053370061145,0,28.0,43.0,5.0,53.0,Silver
544,41,3,1656.8,552.27,434.28,6,2.0,39,1,5,1656.8,3313.6,0,1,3307.1220295887456,0.003804514154552415,0,37.0,64.0,0.0,64.0,Gold
545,1,4,2653.39,663.35,699.38,8,2.0,22,0,4,2653.39,3980.1000000000004,0,2,3982.65638595238,0.014011984679201766,0,45.0,63.0,1.0,67.0,Gold
546,7,7,3333.45,476.21,654.1,13,1.86,51,0,6,3333.45,2857.2599999999998,0,2,2856.8805428571436,0.09594692427998716,0,32.0,87.0,10.0,66.0,Gold
547,125,2,866.83,433.42,502.41,4,2.0,41,1,3,866.83,1733.66,1,0,1730.8262865079357,0.9529234939230997,1,19.0,48.0,95.0,24.0,Bronze
548,23,2,600.09,300.04,70.28,4,2.0,41,0,3,600.09,1200.18,0,0,1205.4311961111107,0.01978872974562273,0,13.0,48.0,2.0,49.0,Silver
549,15,4,1229.85,307.46,268.59,8,2.0,39,1,4,1229.85,1844.7599999999998,0,1,1849.0398786507938,0.0331468312460445,0,21.0,63.0,3.0,56.0,Silver
550,181,3,2451.21,817.07,937.32,5,1.67,57,1,5,2451.21,4902.42,1,2,4897.685304761904,0.960528556800558,1,56.0,61.0,96.0,42.0,Silver
551,261,1,839.52,839.52,0.0,3,3.0,51,0,2,839.52,1679.04,1,0,1724.6508134920632,0.9815131147659636,1,19.0,49.0,98.0,23.0,Bronze
552,9,3,607.07,202.36,55.46,5,1.67,46,0,4,607.07,1214.14,0,0,1209.741702142857,0.03004015021603033,0,13.0,55.0,3.0,51.0,Silver
553,52,3,1115.6,371.87,540.73,5,1.67,34,1,3,1115.6,2231.2,0,1,2228.7749318253964,0.00814934174075931,0,25.0,50.0,1.0,55.0,Silver
554,71,2,1645.03,822.52,819.67,5,2.5,53,1,2,1645.03,3290.06,1,1,3309.3187649938936,0.9748749999999999,1,37.0,48.0,97.0,30.0,Bronze
555,215,4,3107.21,776.8,783.21,9,2.25,50,0,3,3107.21,4660.799999999999,1,2,4627.074965202021,0.9276864017131886,1,53.0,61.0,93.0,42.0,Silver
556,75,2,650.53,325.27,348.5,3,1.5,48,0,3,650.53,1301.06,1,0,1310.1180819047615,0.985284502035647,1,14.0,43.0,99.0,19.0,Bronze
557,5,4,3211.59,802.9,954.19,9,2.25,56,0,5,3211.59,4817.4,0,2,4803.806027142858,0.005278994305781148,0,55.0,72.0,1.0,73.0,Gold
558,246,1,1024.48,1024.48,0.0,2,2.0,22,0,1,1024.48,2048.96,1,1,2046.5378096092797,0.9628187520541706,1,23.0,33.0,96.0,20.0,Bronze
559,53,1,275.4,275.4,0.0,1,1.0,37,1,1,275.4,550.8,0,0,542.8137093650794,0.09343917826051523,0,6.0,21.0,9.0,36.0,Bronze
560,162,3,569.17,189.72,222.83,5,1.67,23,0,3,569.17,1138.32,1,0,1111.163381363637,0.9534574468085105,1,12.0,50.0,95.0,21.0,Bronze
561,339,1,396.45,396.45,0.0,3,3.0,45,0,2,396.45,792.9,1,0,763.2774513492066,0.9939596851398789,1,8.0,49.0,99.0,18.0,Bronze
562,108,4,1615.12,403.78,222.86,7,1.75,23,0,5,1615.12,2422.68,1,1,2430.898220158729,0.9429776589016293,1,27.0,66.0,94.0,32.0,Bronze
563,36,2,1509.11,754.56,355.53,3,1.5,27,0,3,1509.11,3018.22,0,1,3014.4969948268404,0.06500783647885287,0,34.0,43.0,7.0,54.0,Silver
564,111,3,869.2,289.73,407.58,5,1.67,25,0,3,869.2,1738.38,1,1,1749.7694111111114,0.9640141959566775,1,19.0,50.0,96.0,24.0,Bronze
565,300,1,197.44,197.44,0.0,1,1.0,40,0,1,197.44,394.88,1,0,408.68312386002884,0.97519148559282,1,4.0,21.0,98.0,8.0,Bronze
566,26,5,2356.83,471.37,243.85,14,2.8,69,1,5,2356.83,2828.2200000000003,0,2,2819.882319285715,0.03524361122432125,0,32.0,83.0,4.0,66.0,Gold
567,3,4,3210.54,802.64,901.15,7,1.75,38,0,4,3210.54,4815.84,0,2,4802.912155714285,0.018840595807193244,0,55.0,61.0,2.0,70.0,Gold
568,5,6,1288.8,214.8,131.22,12,2.0,36,0,6,1288.8,1288.8000000000002,0,1,1290.139272215007,0.01273672191738458,0,14.0,84.0,1.0,60.0,Gold
569,245,5,4788.89,957.78,867.9,9,1.8,37,1,3,4788.89,5746.68,1,2,5751.885684999999,0.8972115487808368,1,66.0,60.0,90.0,47.0,Silver
570,12,6,2976.08,496.01,477.73,11,1.83,27,0,5,2976.08,2976.06,0,2,2978.5285523809525,0.021429621848739498,0,34.0,77.0,2.0,66.0,Gold
571,60,4,794.29,198.57,191.62,6,1.5,19,0,5,794.29,1191.42,0,0,1165.7393192857144,0.026125122825760353,0,13.0,63.0,3.0,53.0,Silver
572,189,4,1374.53,343.63,342.92,7,1.75,33,0,4,1374.53,2061.7799999999997,1,1,2066.2604266666663,0.9709818121798159,1,23.0,61.0,97.0,28.0,Bronze
573,21,2,890.67,445.34,154.07,4,2.0,30,1,3,890.67,1781.34,0,1,1774.7730107142859,0.026694934099918903,0,20.0,48.0,3.0,52.0,Silver
574,28,4,4069.41,1017.35,550.8,9,2.25,52,0,4,4069.41,6104.1,0,2,6069.693138888886,0.025609444614559627,0,69.0,66.0,3.0,76.0,Gold
575,211,4,1852.62,463.16,382.49,8,2.0,23,0,6,1852.62,2778.96,1,2,2783.8280880952384,0.9788990412201173,1,31.0,75.0,98.0,36.0,Bronze
576,33,2,473.67,236.84,57.03,3,1.5,20,1,3,473.67,947.34,0,0,949.4363045093794,0.01988518293786049,0,10.0,43.0,2.0,46.0,Silver
577,19,3,3351.9,1117.3,820.2,9,3.0,26,0,6,3351.9,6703.799999999999,0,2,6720.21974047619,0.03350865468914645,0,77.0,81.0,3.0,84.0,Platinum
578,115,6,5799.72,966.62,827.72,14,2.33,62,0,5,5799.72,5799.72,1,2,5808.209031190474,0.8967353652446771,1,66.0,82.0,90.0,54.0,Silver
579,22,3,3629.66,1209.89,578.6,8,2.67,23,1,4,3629.66,7259.32,0,2,7266.339614365081,0.022760207966959857,0,83.0,66.0,2.0,82.0,Platinum
580,79,3,1641.36,547.12,324.24,5,1.67,30,1,2,1641.36,3282.72,1,1,3287.758712619046,1.0,1,37.0,44.0,100.0,28.0,Bronze
581,32,3,2533.56,844.52,721.33,4,1.33,31,1,3,2533.56,5067.12,0,2,5054.75761991342,0.03848325610280419,0,58.0,46.0,4.0,66.0,Gold
582,131,2,835.41,417.7,297.97,4,2.0,44,0,3,835.41,1670.82,1,0,1668.250996587301,0.9765655892497549,1,19.0,48.0,98.0,23.0,Bronze
583,3,4,1277.05,319.26,240.87,6,1.5,66,0,4,1277.05,1915.56,0,1,1910.7240153174598,0.012741330917766398,0,21.0,58.0,1.0,56.0,Silver
584,65,2,950.6,475.3,162.01,5,2.5,51,0,4,950.6,1901.2,1,1,1888.8466234126993,0.9874302745544091,1,21.0,60.0,99.0,27.0,Bronze
585,41,2,601.18,300.59,343.67,4,2.0,46,1,4,601.18,1202.36,0,0,1207.2231461111107,0.030451742510670468,0,13.0,54.0,3.0,50.0,Silver
586,45,6,1545.36,257.56,165.35,14,2.33,47,1,5,1545.36,1545.3600000000001,0,1,1546.1092054761914,0.01,0,17.0,82.0,1.0,61.0,Gold
587,109,3,1703.45,567.82,428.08,8,2.67,34,0,4,1703.45,3406.9,1,1,3420.152214040402,0.9979187817258883,1,39.0,66.0,100.0,35.0,Bronze
588,482,1,144.67,144.67,0.0,2,2.0,23,1,2,144.67,289.34,1,0,279.65373214285705,0.9764577886518256,1,3.0,38.0,98.0,13.0,Bronze
589,163,2,905.6,452.8,576.07,4,2.0,46,1,3,905.6,1811.2,1,1,1808.3544673015876,0.9730836539306115,1,20.0,48.0,97.0,23.0,Bronze
590,110,3,944.22,314.74,305.7,5,1.67,57,0,3,944.22,1888.44,1,1,1892.682749365079,0.9747623909825712,1,21.0,50.0,97.0,24.0,Bronze
591,113,2,828.33,414.16,443.56,4,2.0,30,0,4,828.33,1656.66,1,0,1670.3835651587297,0.979373135908202,1,19.0,54.0,98.0,24.0,Bronze
592,182,2,2143.37,1071.68,450.05,3,1.5,59,1,2,2143.37,4286.74,1,2,4313.224513189032,0.9920583042704769,1,49.0,37.0,99.0,31.0,Bronze
593,88,3,1160.72,386.91,459.53,5,1.67,67,1,4,1160.72,2321.44,1,1,2319.568063412699,0.9738151076701753,1,26.0,55.0,97.0,28.0,Bronze
594,259,1,1550.24,1550.24,0.0,3,3.0,20,1,2,1550.24,3100.48,1,1,3233.0069471645024,0.9858431233495476,1,37.0,49.0,99.0,30.0,Bronze
595,117,1,46.16,46.16,0.0,1,1.0,56,1,1,46.16,92.32,1,0,87.65168527417025,0.9773025628785393,1,0.0,21.0,98.0,7.0,Bronze
596,3,4,1751.58,437.9,150.72,6,1.5,21,0,3,1751.58,2627.3999999999996,0,1,2632.185101428572,0.030153550703808776,0,30.0,52.0,3.0,57.0,Silver
597,43,1,537.32,537.32,0.0,2,2.0,22,0,2,537.32,1074.64,0,0,1098.669380064935,0.03227369278850574,0,12.0,38.0,3.0,45.0,Silver
598,27,2,439.81,219.9,92.68,4,2.0,58,0,3,439.81,879.62,0,0,881.3059512698413,0.01908080905426416,0,9.0,48.0,2.0,47.0,Silver
599,137,4,2724.45,681.11,155.09,9,2.25,21,0,6,2724.45,4086.66,1,2,4077.4809028138516,0.9746522450071242,1,46.0,77.0,97.0,42.0,Silver
600,176,2,994.68,497.34,269.61,5,2.5,32,0,4,994.68,1989.36,1,1,1994.7073769841268,0.9789193140725624,1,22.0,60.0,98.0,27.0,Bronze
601,36,2,864.14,432.07,371.05,3,1.5,48,1,2,864.14,1728.28,0,0,1730.7102579365073,0.03293431576026933,0,19.0,37.0,3.0,48.0,Silver
602,42,3,1368.81,456.27,382.73,4,1.33,69,0,3,1368.81,2737.62,0,1,2734.994708051949,0.038334539450754726,0,31.0,46.0,4.0,55.0,Silver
603,59,4,1469.49,367.37,536.5,5,1.25,39,1,3,1469.49,2204.2200000000003,0,1,2199.14090961039,0.023299750078400447,0,25.0,50.0,2.0,54.0,Silver
604,246,2,1086.35,543.18,445.5,5,2.5,44,0,3,1086.35,2172.7,1,1,2189.846633174603,0.9772512061512623,1,25.0,54.0,98.0,27.0,Bronze
605,87,2,1965.75,982.88,575.48,4,2.0,53,1,4,1965.75,3931.5,1,2,3890.05238047619,0.9650197870832325,1,44.0,54.0,97.0,35.0,Bronze
606,33,4,2043.68,510.92,363.04,10,2.5,68,1,5,2043.68,3065.52,0,2,3063.2248672222217,0.03830080699788609,0,35.0,75.0,4.0,65.0,Gold
607,57,2,2088.06,1044.03,1242.83,3,1.5,33,1,2,2088.06,4176.12,0,2,4206.351105598848,0.047369946662728826,0,48.0,37.0,5.0,59.0,Silver
608,142,4,4765.62,1191.4,1600.42,9,2.25,59,0,4,4765.62,7148.400000000001,1,2,7192.756432063492,0.9654778393228086,1,82.0,66.0,97.0,54.0,Silver
609,401,1,1146.38,1146.38,0.0,1,1.0,63,0,1,1146.38,2292.76,1,1,2329.508627135642,0.9778402821548042,1,26.0,21.0,98.0,17.0,Bronze
610,138,2,1186.25,593.12,704.58,4,2.0,59,1,2,1186.25,2372.5,1,1,2387.705416507936,0.9967330677290837,1,27.0,43.0,100.0,24.0,Bronze
611,14,4,1666.15,416.54,328.04,7,1.75,62,0,5,1666.15,2499.2400000000002,0,1,2492.2347335064937,0.01848796574190882,0,28.0,66.0,2.0,60.0,Gold
612,168,2,104.27,52.14,15.32,2,1.0,22,0,2,104.27,208.54,1,0,208.53555714285713,0.9849920798898072,1,2.0,32.0,98.0,11.0,Bronze
613,17,4,2981.93,745.48,328.99,11,2.75,49,1,5,2981.93,4472.88,0,2,4464.816495468976,0.017282407407407406,0,51.0,77.0,2.0,73.0,Gold
614,132,3,1338.31,446.1,377.43,6,2.0,45,1,4,1338.31,2676.6000000000004,1,1,2678.2553919047623,0.9923136050636433,1,30.0,59.0,99.0,30.0,Bronze
615,30,7,3000.11,428.59,530.71,11,1.57,63,0,6,3000.11,2571.54,0,2,2575.01509047619,0.06937039922552093,0,29.0,84.0,7.0,65.0,Gold
616,108,2,1502.53,751.26,590.4,5,2.5,68,0,4,1502.53,3005.06,1,1,3013.5977895887445,0.9714114854723978,1,34.0,60.0,97.0,32.0,Bronze
617,12,2,2988.3,1494.15,2043.43,4,2.0,66,1,3,2988.3,5976.6,0,2,5985.784584047617,0.0485802838999603,0,68.0,48.0,5.0,70.0,Gold
618,49,6,1303.02,217.17,246.02,10,1.67,45,0,5,1303.02,1303.02,0,1,1308.7865891197687,0.025324694639293665,0,14.0,75.0,3.0,57.0,Silver
619,6,2,2290.51,1145.25,1087.98,3,1.5,56,0,2,2290.51,4581.02,0,2,4599.926977783884,0.08948893760900882,0,52.0,37.0,9.0,59.0,Silver
620,38,3,1057.78,352.59,262.78,6,2.0,52,1,5,1057.78,2115.54,0,1,2119.4664749999997,0.012313605063643325,0,24.0,64.0,1.0,58.0,Silver
621,33,1,137.79,137.79,0.0,2,2.0,67,0,2,137.79,275.58,0,0,276.5181359523809,0.052571320612129234,0,3.0,38.0,5.0,41.0,Silver
622,137,6,2385.5,397.58,212.32,13,2.17,49,1,6,2385.5,2385.48,1,2,2389.803340714286,0.9731092436974791,1,27.0,86.0,97.0,38.0,Bronze
623,26,2,854.31,427.16,126.96,6,3.0,19,0,4,854.31,1708.62,0,0,1723.096648730159,0.05969873192509844,0,19.0,65.0,6.0,55.0,Silver
624,1,2,1385.43,692.71,53.17,5,2.5,42,1,3,1385.43,2770.86,0,1,2778.181906849817,0.01138414499838773,0,31.0,54.0,1.0,58.0,Silver
625,59,2,3276.36,1638.18,438.92,5,2.5,29,1,2,3276.36,6552.72,0,2,6470.778308253968,0.12618575476577784,0,74.0,48.0,13.0,70.0,Gold
626,135,4,1312.19,328.05,539.54,6,1.5,46,0,4,1312.19,1968.3000000000002,1,1,1966.8368950793647,0.975808876972632,1,22.0,58.0,98.0,27.0,Bronze
627,188,2,1806.09,903.04,899.73,4,2.0,22,1,3,1806.09,3612.18,1,1,3639.5969113492056,0.9597931005470985,1,41.0,48.0,96.0,32.0,Bronze
628,106,3,1130.75,376.92,365.4,6,2.0,20,1,3,1130.75,2261.5,1,1,2260.552404285714,0.9338045141545525,1,25.0,53.0,93.0,28.0,Bronze
629,17,2,805.08,402.54,378.53,4,2.0,68,0,2,805.08,1610.16,0,0,1604.7894223015874,0.003343327098690725,0,18.0,43.0,0.0,50.0,Silver
630,549,2,467.84,233.92,45.82,3,1.5,35,0,3,467.84,935.68,1,0,930.8856271356423,0.9850278791023622,1,10.0,43.0,99.0,17.0,Bronze
631,10,5,2551.54,510.31,501.44,9,1.8,61,0,5,2551.54,3061.86,0,2,3061.534917777776,0.021798080633338178,0,35.0,72.0,2.0,65.0,Gold
632,6,4,2226.8,556.7,474.38,10,2.5,53,1,4,2226.8,3340.2000000000003,0,2,3330.9109241125566,0.003223140495867769,0,38.0,69.0,0.0,66.0,Gold
633,17,2,594.85,297.42,267.04,3,1.5,32,1,3,594.85,1189.7,0,0,1196.179807222222,0.025517632670872707,0,13.0,43.0,3.0,47.0,Silver
634,62,2,682.75,341.38,144.89,6,3.0,23,1,5,682.75,1365.5,1,0,1365.133954761904,0.9202319564150487,1,15.0,71.0,92.0,30.0,Bronze
635,159,2,1083.73,541.86,605.49,4,2.0,30,1,4,1083.73,2167.46,1,1,2179.538216031746,0.9688749067718642,1,24.0,54.0,97.0,27.0,Bronze
636,27,3,1806.97,602.32,619.09,5,1.67,22,1,5,1806.97,3613.92,0,1,3652.6100603174605,0.013804514154552415,0,41.0,61.0,1.0,64.0,Gold
637,213,4,1210.66,302.67,91.55,8,2.0,27,1,5,1210.66,1816.02,1,1,1800.5106599999992,0.9613723158581804,1,20.0,69.0,96.0,30.0,Bronze
638,4,2,1427.39,713.7,110.91,4,2.0,21,1,3,1427.39,2854.78,0,1,2856.499769523809,0.018363478698359078,0,32.0,48.0,2.0,57.0,Silver
639,157,1,734.86,734.86,0.0,3,3.0,52,0,3,734.86,1469.72,1,0,1475.4441324603174,0.9815131147659636,1,16.0,55.0,98.0,24.0,Bronze
640,217,2,614.46,307.23,132.53,4,2.0,63,0,3,614.46,1228.92,1,0,1223.2466083333334,0.9590808090542641,1,13.0,48.0,96.0,21.0,Bronze
641,18,2,489.12,244.56,38.42,5,2.5,25,0,3,489.12,978.24,0,0,963.8670911038961,0.02669233764213915,0,10.0,54.0,3.0,49.0,Silver
642,28,6,3058.12,509.69,601.89,15,2.5,60,1,5,3058.12,3058.14,0,2,3056.780231984126,0.014591561548499348,0,35.0,84.0,1.0,69.0,Gold
643,30,2,1923.43,961.72,1086.7,4,2.0,43,0,3,1923.43,3846.86,0,2,3844.730509761904,0.017517878820956657,0,44.0,48.0,2.0,61.0,Gold
644,43,2,359.15,179.58,231.3,4,2.0,21,1,4,359.15,718.3,0,0,733.4140044877346,0.03881821200314721,0,8.0,54.0,4.0,48.0,Silver
645,44,4,835.2,208.8,172.93,7,1.75,67,0,5,835.2,1252.8000000000002,0,0,1248.0513485714282,0.020557649857467997,0,14.0,66.0,2.0,55.0,Silver
646,52,3,2478.4,826.13,572.61,6,2.0,45,0,4,2478.4,4956.78,0,2,4961.866044444444,0.003804514154552415,0,57.0,59.0,0.0,70.0,Gold
647,68,2,361.51,180.76,26.0,4,2.0,59,1,4,361.51,723.02,1,0,717.3482453679654,0.9611156960304809,1,8.0,54.0,96.0,21.0,Bronze
648,472,3,2784.61,928.2,354.69,7,2.33,26,0,5,2784.61,5569.200000000001,1,2,5582.343838333334,0.9385184091892517,1,64.0,68.0,94.0,48.0,Silver
649,4,2,320.56,160.28,197.34,4,2.0,46,1,4,320.56,641.12,0,0,651.7676031568434,0.05988312808203663,0,7.0,54.0,6.0,47.0,Silver
650,370,1,262.38,262.38,0.0,1,1.0,29,1,1,262.38,524.76,1,0,522.9868574603173,0.9711320989329821,1,5.0,21.0,97.0,9.0,Bronze
651,24,7,2865.7,409.39,174.75,16,2.29,31,1,6,2865.7,2456.34,0,2,2439.2200065079355,0.004875,0,27.0,92.0,0.0,68.0,Gold
652,97,4,2851.06,712.76,651.92,9,2.25,27,0,4,2851.06,4276.5599999999995,1,2,4265.594015,0.9588418411378895,1,48.0,66.0,96.0,40.0,Silver
653,89,5,3643.22,728.64,624.23,9,1.8,46,1,5,3643.22,4371.84,1,2,4382.751123809525,0.9388650356147159,1,50.0,72.0,94.0,43.0,Silver
654,51,4,2478.37,619.59,232.9,10,2.5,55,1,3,2478.37,3717.54,0,2,3721.3680725324684,0.04,0,42.0,63.0,4.0,64.0,Gold
